,audio_file,duration,peak_amplitude,peak_freq_resolution,peak_frequency,region_id,rms,start,stop,terminal_frequency,terminal_frequency_threshold
2,segment_matching_annotaudio_Aditya_2018-08-17_56_27_hp,0.001556,0.056243896484375,1282.051282051282,96401.02827763496,fm2,0.023825954579710103,0.020676,0.022232,93187.66066838047,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_33_hp,0.001728,0.02935791015625,1152.073732718894,100694.44444444444,fm1,0.013303916597994417,0.000148,0.001876,93750.0,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_33_hp,0.011076,0.059051513671875,180.50541516245488,104008.66738894909,cf1,0.02945210788330207,0.001876,0.012952,103647.52618273746,-10
2,segment_matching_annotaudio_Aditya_2018-08-17_56_33_hp,0.002912,0.043426513671875,684.931506849315,102678.57142857145,fm2,0.016774307963691653,0.012952,0.015864,88942.3076923077,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_58_hp,0.013084,0.10943603515625,152.8117359413203,105319.47416692143,cf1,0.055633921718226904,0.001336,0.01442,105395.90339345764,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_58_hp,0.00242,0.08819580078125,825.0825082508251,97520.66115702479,fm1,0.040611428161535075,0.01442,0.01684,89256.19834710743,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_59_hp,0.001708,0.020294189453125,1168.2242990654206,99531.61592505856,fm1,0.01002837023312821,0.000584,0.002292,90749.41451990634,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_59_hp,0.017812,0.05072021484375,112.2586439155815,103974.84841679767,cf1,0.027601080495109873,0.002292,0.020104,103806.42263642489,-10
2,segment_matching_annotaudio_Aditya_2018-08-17_56_59_hp,0.001796,0.035247802734375,1111.111111111111,103006.68151447663,fm2,0.014852980013478635,0.020104,0.0219,88530.06681514478,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_62_hp,0.001156,0.009765625,1724.1379310344828,96885.81314878893,fm1,0.005562797860746373,8.4e-05,0.00124,92560.55363321799,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_62_hp,0.020288,0.0523681640625,98.54158454867954,103509.46372239749,cf1,0.021404091015962454,0.00124,0.021528,103312.30283911672,-10
2,segment_matching_annotaudio_Aditya_2018-08-17_56_62_hp,0.00142,0.038116455078125,1404.4943820224719,103521.12676056339,fm2,0.014826600218431372,0.021528,0.022948,91549.2957746479,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_78_hp,0.019888,0.121124267578125,100.52271813429836,103580.04827031377,cf1,0.05994877787157247,0.000936,0.020824,103479.48511665326,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_78_hp,0.001892,0.08221435546875,1054.8523206751054,100951.37420718816,fm1,0.030622236931864832,0.020824,0.022716,98308.66807610993,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_90_hp,0.000164,0.0069580078125,11904.761904761905,103658.53658536584,fm1,0.004147957152725671,0.001096,0.00126,91463.41463414633,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_90_hp,0.013376,0.04449462890625,149.43215780035862,103020.33492822967,cf1,0.022883810705523474,0.00126,0.014636,102870.8133971292,-10
2,segment_matching_annotaudio_Aditya_2018-08-17_56_90_hp,0.002052,0.044677734375,972.7626459143969,99902.53411306042,fm2,0.020136074687148,0.014636,0.016688,92592.59259259258,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_91_hp,0.018636,0.069915771484375,107.29613733905579,104206.9113543679,cf1,0.03400767311592726,0.001184,0.01982,104153.25177076626,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_91_hp,0.001344,0.05535888671875,1479.2899408284025,103422.61904761905,fm1,0.023824939763358154,0.01982,0.021164,96726.19047619047,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_96_hp,0.000416,0.00787353515625,4716.981132075472,100961.53846153845,fm1,0.0038649398934556657,0.000216,0.000632,98557.69230769231,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_96_hp,0.0184,0.0313720703125,108.6484137331595,103423.91304347827,cf1,0.016462039539263108,0.000632,0.019032,103315.21739130435,-10
2,segment_matching_annotaudio_Aditya_2018-08-17_56_96_hp,0.001412,0.01806640625,1412.4293785310736,101274.78753541078,fm2,0.007712198862083283,0.019032,0.020444,96317.2804532578,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_102_hp,0.016212,0.033416748046875,123.33497779970399,104675.5489760671,cf1,0.014227595705489187,0.000532,0.016744,104552.18356772761,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_102_hp,0.002028,0.05194091796875,984.2519685039371,95660.74950690336,fm1,0.0196279696190978,0.016744,0.018772,89250.49309664695,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_107_hp,0.019516,0.032073974609375,102.45901639344262,104427.13670834187,cf1,0.01686200496575343,0.000896,0.020412,104273.41668374668,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_107_hp,0.002056,0.028076171875,968.9922480620155,101653.69649805446,fm1,0.012006792304990624,0.020412,0.022468,91439.68871595329,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_108_hp,0.015636,0.03411865234375,127.8772378516624,105397.79994883602,cf1,0.01695440774995744,0.000584,0.01622,105205.93502174469,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_108_hp,0.001352,0.023712158203125,1470.5882352941176,102810.65088757397,fm1,0.009492976305924496,0.01622,0.017572,96893.49112426036,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_109_hp,0.001708,0.01513671875,1168.2242990654206,103629.97658079627,fm1,0.006504053234011027,0.000512,0.00222,97775.17564402812,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_109_hp,0.018232,0.04412841796875,109.64912280701755,104760.86002632735,cf1,0.02315716474865057,0.00222,0.020452,104651.1627906977,-10
2,segment_matching_annotaudio_Aditya_2018-08-17_56_109_hp,0.001484,0.034515380859375,1344.0860215053763,99730.45822102427,fm2,0.016191008728707476,0.020452,0.021936,95687.33153638816,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_143_hp,0.001312,0.014251708984375,1515.1515151515152,102134.1463414634,fm1,0.0074494666633607475,0.000356,0.001668,94512.19512195121,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_143_hp,0.018788,0.03619384765625,106.42826734780758,103683.20204385779,cf1,0.017722225787789186,0.001668,0.020456,103576.75111773472,-10
2,segment_matching_annotaudio_Aditya_2018-08-17_56_143_hp,0.001656,0.01556396484375,1201.923076923077,97826.08695652174,fm2,0.007255928747141009,0.020456,0.022112,92391.3043478261,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_162_hp,0.022904,0.074798583984375,87.29050279329608,103780.99895214812,cf1,0.040496121173883126,0.00108,0.023984,103650.0174641984,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_162_hp,0.000952,0.047637939453125,2083.3333333333335,102941.17647058825,fm1,0.02440538139834687,0.023984,0.024936,96638.65546218488,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_176_hp,0.0201,0.138671875,99.48269001193792,104676.61691542288,cf1,0.07476773767707935,0.001036,0.021136,104577.1144278607,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_176_hp,0.00186,0.078094482421875,1072.961373390558,96236.55913978495,fm1,0.03464496154733639,0.021136,0.022996,95161.29032258064,-10
0,segment_matching_annotaudio_Aditya_2018-08-17_56_181_hp,0.000744,0.00726318359375,2659.574468085106,99462.36559139786,fm1,0.00350652123282594,0.001072,0.001816,96774.1935483871,-10
1,segment_matching_annotaudio_Aditya_2018-08-17_56_181_hp,0.022692,0.03509521484375,88.12125484666902,101753.92208707915,cf1,0.01416007563928626,0.001816,0.024508,101533.58011634056,-10
2,segment_matching_annotaudio_Aditya_2018-08-17_56_181_hp,0.001308,0.01031494140625,1524.3902439024391,97094.8012232416,fm2,0.0043373161724380455,0.024508,0.025816,89449.54128440368,-10
