video_path,annotation_id,Sampling minute,timestamp from camera,start_timestamp,start_framenumber,end_timestamp,end_framenumber,no. of flying bats,bat behaviour,"strength (1 - strong, 0-weak)","weak in (Behaviour Be, Number Bn)",Comments,Details on the comment,annotator
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_1,0,2,2018-08-17 05:00:06,11,2018-08-17 05:00:07,8,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_2,0,2,2018-08-17 05:00:08,4,2018-08-17 05:00:15,1,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_3,0,2,2018-08-17 05:00:15,22,2018-08-17 05:00:18,17,1,,1,,One bat was inside the roost,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_4,0,2,2018-08-17 05:00:20,10,2018-08-17 05:00:22,21,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_5,0,2,2018-08-17 05:00:31,8,2018-08-17 05:00:31,20,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_6,0,2,2018-08-17 05:00:36,19,2018-08-17 05:00:41,5,2,T,1,,Goes into the roost,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_7,0,2,2018-08-17 05:00:42,16,2018-08-17 05:00:44,2,1,,1,,Goes into the roost,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_8,0,2,2018-08-17 05:00:52,25,2018-08-17 05:00:54,9,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_9,0,2,2018-08-17 05:00:54,16,2018-08-17 05:00:56,12,2,P,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_10,0,2,2018-08-17 05:00:56,19,2018-08-17 05:00:59,6,3,"T,P",1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_11,0,2,2018-08-17 05:00:59,13,2018-08-17 05:01:00,13,4,"T,P",1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_12,1,2,2018-08-17 05:01:00,20,2018-08-17 05:01:02,12,3,T,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_13,1,2,2018-08-17 05:01:02,19,2018-08-17 05:01:02,21,2,T,0,,Only a few frames,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_14,1,2,2018-08-17 05:01:11,4,2018-08-17 05:01:11,11,1,,1,,Comes out of the roost,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_15,1,2,2018-08-17 05:01:11,18,2018-08-17 05:01:13,4,2,P,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_16,1,2,2018-08-17 05:01:13,11,2018-08-17 05:01:13,21,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_17,1,2,2018-08-17 05:01:17,23,2018-08-17 05:01:18,12,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_18,1,2,2018-08-17 05:01:19,7,2018-08-17 05:01:19,21,2,P,1,,The bat then follows more or less the same trajectory as the one used by first,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_19,1,2,2018-08-17 05:01:19,3,2018-08-17 05:01:20,22,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_20,1,2,2018-08-17 05:01:23,24,2018-08-17 05:01:24,6,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_21,1,2,2018-08-17 05:01:24,13,2018-08-17 05:01:24,23,2,P,1,,Goes into the roost,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_22,1,2,2018-08-17 05:01:25,5,2018-08-17 05:01:25,19,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_23,1,2,2018-08-17 05:01:29,10,2018-08-17 05:01:29,20,3,P,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_24,1,2,2018-08-17 05:01:30,2,2018-08-17 05:01:31,8,2,P,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_25,1,2,2018-08-17 05:01:31,15,2018-08-17 05:01:31,25,2,,0,Bn,One bat is inside the roost,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_26,1,2,2018-08-17 05:01:32,7,2018-08-17 05:01:32,9,1,,0,,Only a few frames,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_27,1,2,2018-08-17 05:01:32,16,2018-08-17 05:01:34,13,2,P,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_28,1,2,2018-08-17 05:01:34,20,2018-08-17 05:01:40,15,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_29,1,2,2018-08-17 05:01:40,22,2018-08-17 05:01:40,25,2,na,0,,Only a few frames,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_30,1,2,2018-08-17 05:01:41,7,2018-08-17 05:01:41,23,3,"T,P",1,,One instance of passing and the other of tailing,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_31,1,2,2018-08-17 05:01:42,5,2018-08-17 05:01:42,10,2,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_32,1,2,2018-08-17 05:01:42,17,2018-08-17 05:01:42,25,2,H,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_33,1,2,2018-08-17 05:01:43,7,2018-08-17 05:01:43,20,3,"T,P",1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_34,18,2,2018-08-17 05:18:02,19,2018-08-17 05:18:03,11,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_35,18,2,2018-08-17 05:18:05,12,2018-08-17 05:18:07,20,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_36,18,2,2018-08-17 05:18:08,7,2018-08-17 05:18:09,3,1,,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_37,18,2,2018-08-17 05:18:09,9,2018-08-17 05:18:09,18,2,,0,Bn,The first bat went into the roost and not flying.,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_38,18,2,2018-08-17 05:18:10,2,2018-08-17 05:18:10,11,2,,0,Be,The bats exhibit passing behaviour immediately after the third bat enters.,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_39,18,2,2018-08-17 05:18:10,17,2018-08-17 05:18:11,13,3,T,1,,,,Aditya
OrlovaChukaDome_02_20180817_05.00.00-06.00.00[R][@2608][2],Aditya_2018-08-17_56_40,18,2,2018-08-17 05:18:11,19,2018-08-17 05:18:13,2,2,T,1,,,,Aditya
