,audio_file,duration,peak_amplitude,peak_freq_resolution,peak_frequency,region_id,rms,start,stop,terminal_frequency,terminal_frequency_threshold
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_62_hp,0.030976,0.092376708984375,64.54944487477408,106824.63842975206,cf1,0.04646774988395121,0.003512,0.034488,106727.78925619835,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_62_hp,0.001804,0.050750732421875,1106.1946902654868,105875.8314855876,fm2,0.022464600936083424,0.034488,0.036292,96452.32815964524,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,0.001816,0.0469970703125,1096.4912280701753,100220.26431718063,fm1,0.0190763789063178,0.000648,0.002464,90308.37004405288,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,0.026096,0.103240966796875,76.6166104811523,103157.57204169221,cf1,0.0468981302098035,0.002464,0.02856,103080.93194359289,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,0.001804,0.06341552734375,1106.1946902654868,100332.59423503326,fm2,0.024974013719090797,0.02856,0.030364,93680.70953436808,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,0.00058,0.025054931640625,3424.6575342465753,103448.27586206897,cf2,0.01236785081890257,0.030364,0.030944,86206.89655172414,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,0.000896,0.0250244140625,2212.3893805309735,104910.71428571429,fm1,0.010832860208609565,0.000928,0.001824,100446.42857142858,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,0.015484,0.0550537109375,129.13223140495867,105980.36683027641,cf1,0.031079471393371114,0.001824,0.017308,105851.20123998966,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,0.001504,0.074981689453125,1322.7513227513227,90425.53191489363,fm2,0.02918259570889042,0.017308,0.018812,85771.2765957447,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,0.000936,0.041290283203125,2118.64406779661,103632.47863247863,fm1,0.02093708775352078,0.000976,0.001912,98290.59829059828,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,0.044616,0.1185302734375,44.81893151667264,105096.82625067241,cf1,0.05795761989844232,0.001912,0.046528,105051.99928276852,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,0.000712,0.0389404296875,2777.777777777778,103932.58426966293,fm2,0.02183422086150021,0.046528,0.04724,95505.61797752809,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,0.001088,0.057769775390625,1824.8175182481752,106617.64705882352,fm1,0.03464207263768825,0.000184,0.001272,98345.58823529411,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,0.052524,0.32818603515625,38.07493146512336,108102.96245525856,cf1,0.13096219327607628,0.001272,0.053796,108083.9235397152,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,0.000316,0.024932861328125,6250.0,107594.93670886077,fm2,0.015431800902922715,0.053796,0.054112,101265.82278481014,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,0.000284,0.0093994140625,6944.444444444444,102112.67605633804,cf1,0.00487193252091079,0.000924,0.001208,98591.54929577466,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,0.000264,0.01275634765625,7352.941176470588,102272.7272727273,fm1,0.0064709096866056495,0.001208,0.001472,98484.8484848485,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,0.024924,0.073699951171875,80.23106546854942,103915.90434922163,cf2,0.03491712785044865,0.001472,0.026396,103915.90434922163,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,0.00172,0.037384033203125,1157.4074074074074,101162.79069767443,fm2,0.015284430246755321,0.026396,0.028116,97674.41860465116,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,0.001488,0.1763916015625,1336.8983957219252,104166.66666666667,fm1,0.08025630425967077,0.000644,0.002132,98118.27956989249,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,0.015088,0.251495361328125,132.48542660307365,105911.98303287382,cf1,0.13073280744878113,0.002132,0.01722,105713.14952279959,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,0.001924,0.130645751953125,1037.344398340249,103950.10395010395,fm2,0.05598616631876358,0.01722,0.019144,94074.84407484408,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,0.016476,0.107940673828125,121.35922330097087,102937.60621510076,cf1,0.056493295673550346,0.001304,0.01778,102876.91187181356,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,0.001964,0.135345458984375,1016.260162601626,89613.03462321791,fm1,0.06206865654687506,0.01778,0.019744,86558.04480651731,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,0.00078,0.10479736328125,2551.0204081632655,101282.05128205128,cf2,0.04803691982150938,0.019744,0.020524,84615.38461538461,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,0.000476,0.054779052734375,4166.666666666667,88235.29411764706,fm2,0.02466855497167544,0.020524,0.021,86134.45378151261,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,0.001772,0.03094482421875,1126.126126126126,103837.47178329571,fm1,0.015689421180224674,0.00134,0.003112,93115.12415349888,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,0.01804,0.09161376953125,110.81560283687944,104988.91352549888,cf1,0.03767168256992959,0.003112,0.021152,104822.61640798226,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,0.00222,0.065185546875,899.2805755395683,91891.8918918919,fm2,0.026995612101655932,0.021152,0.023372,87387.3873873874,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_117_hp,0.001644,0.032379150390625,1213.5922330097087,102798.05352798055,fm1,0.014983022709153613,0.000376,0.00202,93673.96593673967,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_117_hp,0.017748,0.067413330078125,112.66336187471835,104180.75276087447,cf1,0.034556579707278344,0.00202,0.019768,103955.3752535497,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_117_hp,0.001304,0.022308349609375,1524.3902439024391,104294.47852760737,fm2,0.011190597907004675,0.019768,0.021072,88957.05521472394,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_128_hp,0.001436,0.017181396484375,1388.888888888889,100974.930362117,fm1,0.008261762819474256,0.001084,0.00252,95403.89972144847,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_128_hp,0.032752,0.047760009765625,61.05006105006105,102528.08988764045,cf1,0.023497151421015248,0.00252,0.035272,102405.95994137763,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_128_hp,0.0015,0.041473388671875,1329.787234042553,98666.66666666666,fm2,0.015182436085750765,0.035272,0.036772,92666.66666666666,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_129_hp,0.001776,0.025787353515625,1121.0762331838564,92905.4054054054,fm1,0.010123421207546144,0.000316,0.002092,88400.9009009009,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_129_hp,0.018476,0.053863525390625,108.22510822510823,101591.25351807752,cf1,0.027553154710041553,0.002092,0.020568,101591.25351807752,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_129_hp,0.001808,0.033416748046875,1101.3215859030836,99004.42477876107,fm2,0.012199537204932208,0.020568,0.022376,88495.57522123895,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_143_hp,0.000876,0.026397705078125,2272.7272727272725,103881.2785388128,fm1,0.014603335769127075,0.001032,0.001908,98173.51598173517,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_143_hp,0.015648,0.069549560546875,127.74655084312724,105316.97341513293,cf1,0.034660496366247295,0.001908,0.017556,105253.06748466259,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_143_hp,0.00084,0.0435791015625,2358.490566037736,103571.42857142858,fm2,0.01940599468520453,0.017556,0.018396,98809.52380952382,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_148_hp,0.009784,0.03839111328125,204.2483660130719,102309.89370400655,cf1,0.017029902758711534,0.00098,0.010764,102105.47833197057,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_148_hp,0.000132,0.026885986328125,14705.882352941177,106060.60606060608,fm1,0.01693135793327357,0.010764,0.010896,90909.09090909093,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_148_hp,0.000396,0.021728515625,5000.0,101010.10101010103,cf2,0.010388476616179344,0.010896,0.011292,95959.59595959597,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_148_hp,0.002908,0.0345458984375,686.8131868131868,103163.68638239341,fm2,0.013788678324260931,0.011292,0.0142,87001.37551581844,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_154_hp,0.002152,0.115997314453125,925.925925925926,98977.69516728626,fm1,0.050982226666962796,0.001048,0.0032,90148.69888475837,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_154_hp,0.030256,0.164337158203125,66.08511763150939,107681.12109994712,cf1,0.07827693135520976,0.0032,0.033456,107317.55684822846,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_154_hp,0.00214,0.136871337890625,932.8358208955224,100467.28971962616,fm2,0.06501491338438703,0.033456,0.035596,90186.91588785047,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_154_hp,0.001204,0.036865234375,1655.6291390728477,88870.43189368771,cf2,0.017621838717123164,0.035596,0.0368,87209.30232558139,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_156_hp,0.001636,0.038970947265625,1219.5121951219512,94132.02933985331,fm1,0.01367525149951,0.000804,0.00244,93520.78239608803,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_156_hp,0.019492,0.147491455078125,102.58514567090685,107531.29489021137,cf1,0.062451026307241524,0.00244,0.021932,107326.08249538273,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_156_hp,0.002412,0.0523681640625,827.8145695364238,106135.98673300166,fm2,0.021976611489762436,0.021932,0.024344,92039.80099502488,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_159_hp,0.002296,0.062652587890625,868.0555555555555,93641.11498257841,fm1,0.027318934840969523,0.000708,0.003004,89721.2543554007,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_159_hp,0.018012,0.08935546875,111.01243339253996,107705.97379524761,cf1,0.048536511275467646,0.003004,0.021016,107428.38107928047,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_159_hp,0.00278,0.0860595703125,718.3908045977012,107553.95683453238,fm2,0.02761911805914306,0.021016,0.023796,85251.79856115108,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_165_hp,0.000876,0.00732421875,2272.7272727272725,101598.17351598175,fm1,0.0035583163612962604,0.000396,0.001272,97031.96347031965,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_165_hp,0.01462,0.026214599609375,136.76148796498907,106019.15184678524,cf1,0.012650067483420105,0.001272,0.015892,105745.55403556774,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_165_hp,0.001956,0.039794921875,1020.4081632653061,93047.03476482618,fm2,0.013771102141348501,0.015892,0.017848,89979.5501022495,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_167_hp,0.001768,0.20074462890625,1126.126126126126,104072.39819004526,fm1,0.09802078662055706,0.000396,0.002164,93325.79185520363,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_167_hp,0.025984,0.535125732421875,76.94675284702986,106103.75615763546,cf1,0.28328917477148224,0.002164,0.028148,105795.87438423645,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_167_hp,0.00182,0.154998779296875,1096.4912280701753,100000.0,fm2,0.09239847695926118,0.028148,0.029968,90659.34065934067,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_179_hp,0.014252,0.06982421875,140.29180695847361,106300.87005332585,cf1,0.031597515614497126,0.000632,0.014884,106160.53887173731,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_179_hp,0.001864,0.06256103515625,1068.3760683760684,104613.73390557941,fm1,0.02874853231694655,0.014884,0.016748,90665.23605150216,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_180_hp,0.012612,0.1375732421875,158.5288522511097,106248.01776086267,cf1,0.06749877983355125,0.000568,0.01318,106168.72819536949,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_180_hp,0.001396,0.05511474609375,1428.5714285714287,105300.85959885387,fm1,0.025412375570011372,0.01318,0.014576,89541.54727793697,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_182_hp,0.001288,0.013275146484375,1543.20987654321,102484.47204968946,fm1,0.005959166249173907,0.00016,0.001448,94720.49689440995,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_182_hp,0.018652,0.03167724609375,107.2041166380789,104868.11065837444,cf1,0.01392078758812823,0.001448,0.0201,104814.49710486812,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_182_hp,0.001548,0.0142822265625,1288.659793814433,104005.16795865633,fm2,0.005839735907067823,0.0201,0.021648,93669.25064599483,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_184_hp,0.001152,0.114501953125,1724.1379310344828,104166.66666666667,fm1,0.06891186813564577,0.000336,0.001488,92881.94444444444,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_184_hp,0.02052,0.46148681640625,97.42790335151987,105214.42495126705,cf1,0.190598037920422,0.001488,0.022008,105019.4931773879,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_184_hp,0.00136,0.425628662109375,1461.9883040935672,102205.88235294119,fm2,0.23975735466883752,0.022008,0.023368,88235.29411764706,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_192_hp,0.001528,0.0146484375,1302.0833333333333,101439.79057591625,fm1,0.006976945679578216,4e-05,0.001568,92931.93717277488,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_192_hp,0.01394,0.03564453125,143.4308663224326,104088.95265423242,cf1,0.017381401312817752,0.001568,0.015508,103802.00860832137,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_192_hp,0.001492,0.028900146484375,1336.8983957219252,101876.67560321717,fm2,0.01270541351550017,0.015508,0.017,93833.78016085792,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_196_hp,0.014604,0.02691650390625,136.91128148959476,105382.08709942481,cf1,0.013368394102917357,0.00058,0.015184,105245.13831826896,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_196_hp,0.000812,0.019134521484375,2450.9803921568628,102216.7487684729,fm1,0.009668025286013258,0.015184,0.015996,96059.11330049261,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_197_hp,0.00016,0.016021728515625,11904.761904761905,81250.00000000001,cf1,0.009603753829990295,0.0,0.00016,87500.00000000001,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_197_hp,0.000892,0.0777587890625,2232.1428571428573,105381.1659192825,fm1,0.03853226636819844,0.00016,0.001052,99775.78475336322,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_197_hp,0.01228,0.1365966796875,162.76041666666666,106351.79153094464,cf2,0.08338275576628865,0.001052,0.013332,106026.05863192184,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_197_hp,0.001336,0.120269775390625,1488.095238095238,104041.91616766468,fm2,0.056309413049081235,0.013332,0.014668,101047.90419161676,-10
4,segment_matching_annotaudio_Aditya_2018-08-16_2324_197_hp,0.000332,0.025299072265625,5952.380952380952,105421.68674698795,cf3,0.009608536916425972,0.014668,0.015,84337.34939759035,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_198_hp,0.03882,0.1063232421875,51.51452709664125,106620.29881504379,cf1,0.05261113316156549,0.00194,0.04076,106414.21947449767,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_198_hp,0.001112,0.048187255859375,1785.7142857142858,98021.58273381296,fm1,0.021672187778551632,0.04076,0.041872,95323.74100719426,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_202_hp,0.000652,0.027984619140625,3048.7804878048782,105828.22085889571,fm1,0.013838554987143243,0.000708,0.00136,99693.25153374234,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_202_hp,0.02014,0.062469482421875,99.28514694201748,106206.55412115194,cf1,0.029142383027777632,0.00136,0.0215,106007.94438927509,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_202_hp,0.000784,0.02001953125,2525.252525252525,103316.32653061225,fm2,0.009671592996396309,0.0215,0.022284,100765.306122449,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,0.002512,0.073638916015625,793.6507936507936,102707.00636942674,fm1,0.03374308027927146,0.000988,0.0035,90366.24203821656,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,0.014768,0.1307373046875,135.3546291283162,104347.23726977248,cf1,0.06312979395404943,0.0035,0.018268,104144.09534127844,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,0.00208,0.091949462890625,957.8544061302682,92788.46153846155,fm2,0.045166756927212115,0.018268,0.020348,88942.3076923077,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,0.000832,0.060211181640625,2380.9523809523807,87740.38461538461,cf2,0.025848461511668846,0.020348,0.02118,86538.46153846153,-10
4,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,0.000204,0.0426025390625,9615.384615384615,93137.25490196078,fm3,0.02455909286618724,0.02118,0.021384,83333.33333333333,-10
5,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,0.000444,0.0272216796875,4464.285714285715,85585.58558558559,cf3,0.013891424763423163,0.021384,0.021828,85585.58558558559,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_2324_208_hp,0.002012,0.079315185546875,992.063492063492,97415.5069582505,fm1,0.03114451442166718,0.000672,0.002684,92445.32803180914,-10
