audio_annotation_file,start_random_point,search_start_time(s),Direction,No._of_ms_whole_screen,call_start_time,call_end_time,SNR(dB RMS),Silent_period_Start,Silent_period_end,Comments
matching_annotaudio_Aditya_2018-08-16_2324_92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
matching_annotaudio_Aditya_2018-08-16_2150-2300_36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
matching_annotaudio_Aditya_2018-08-19_0120-0200_117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
