,audio_file,duration,peak_amplitude,peak_freq_resolution,peak_frequency,region_id,rms,start,stop,terminal_frequency,terminal_frequency_threshold
2,segment_matching_annotaudio_Aditya_2018-08-19_23_14_hp,0.002128,0.165283203125,936.3295880149813,104793.23308270676,fm2,0.06885168688459598,0.015872,0.018,97274.43609022556,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_23_16_hp,0.000212,0.009857177734375,9259.25925925926,99056.60377358491,fm1,0.004469389878210897,0.0,0.000212,94339.62264150943,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_23_16_hp,0.000404,0.0113525390625,4901.9607843137255,103960.39603960396,cf1,0.006054179908336422,0.000212,0.000616,99009.900990099,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_23_16_hp,0.000196,0.014801025390625,10000.0,96938.77551020408,fm2,0.008653371820744847,0.000616,0.000812,91836.73469387756,-10
3,segment_matching_annotaudio_Aditya_2018-08-19_23_16_hp,0.016,0.144073486328125,124.9375312343828,105250.0,cf2,0.07328310811692972,0.000812,0.016812,105062.5,-10
4,segment_matching_annotaudio_Aditya_2018-08-19_23_16_hp,0.003188,0.148284912109375,626.5664160401003,103513.17440401507,fm3,0.04911755564075778,0.016812,0.02,87515.68381430364,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_23_17_hp,0.001776,0.01251220703125,1121.0762331838564,101914.41441441441,fm1,0.0046817984627346015,0.0,0.001776,91216.21621621621,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_23_17_hp,0.01216,0.026458740234375,164.3655489809336,104029.60526315791,cf1,0.013527549429666394,0.001776,0.013936,103618.42105263159,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_23_17_hp,0.00016,0.022735595703125,11904.761904761905,100000.00000000001,fm2,0.013574564709817275,0.013936,0.014096,93750.00000000001,-10
3,segment_matching_annotaudio_Aditya_2018-08-19_23_17_hp,0.00032,0.015289306640625,6097.5609756097565,103125.00000000001,cf2,0.008970959899951584,0.014096,0.014416,100000.00000000001,-10
4,segment_matching_annotaudio_Aditya_2018-08-19_23_17_hp,0.001588,0.018280029296875,1256.2814070351758,103274.55919395466,fm3,0.008718229594323897,0.014416,0.016004,88161.20906801008,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_23_18_hp,0.0002,0.00439453125,9615.384615384615,105000.0,fm1,0.0019327869080535314,0.000272,0.000472,60000.0,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_23_18_hp,0.00018,0.011444091796875,10869.565217391304,94444.44444444445,cf1,0.00699594872468303,0.000472,0.000652,83333.33333333333,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_23_18_hp,0.001288,0.025482177734375,1543.20987654321,102484.47204968946,fm2,0.012034012811794354,0.000652,0.00194,93944.099378882,-10
3,segment_matching_annotaudio_Aditya_2018-08-19_23_18_hp,0.015088,0.050384521484375,132.48542660307365,104453.87062566279,cf2,0.02732953702293529,0.00194,0.017028,104321.31495227996,-10
4,segment_matching_annotaudio_Aditya_2018-08-19_23_18_hp,0.001972,0.036468505859375,1012.1457489878543,101926.97768762679,fm3,0.01694708975526295,0.017028,0.019,87728.19472616634,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_23_19_hp,0.012688,0.10137939453125,157.5299306868305,106557.37704918033,cf1,0.04854974028347898,0.001296,0.013984,106320.93316519547,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_23_19_hp,0.001764,0.069915771484375,1131.2217194570135,100340.13605442178,fm1,0.03614870089015646,0.013984,0.015748,91269.84126984127,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_23_37_hp,0.001416,0.0162353515625,1404.4943820224719,102401.12994350283,fm1,0.009518197686156147,0.00108,0.002496,96751.41242937854,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_23_37_hp,0.02464,0.0430908203125,81.14248620577735,106493.5064935065,cf1,0.023421590900837685,0.002496,0.027136,106412.33766233767,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_23_37_hp,0.002048,0.043670654296875,972.7626459143969,103027.34375,fm2,0.021119162588961172,0.027136,0.029184,92285.15625,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_23_39_hp,0.001984,0.037109375,1004.0160642570281,106350.8064516129,fm1,0.016455796797431064,0.000984,0.002968,95262.09677419355,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_23_39_hp,0.025252,0.072479248046875,79.18910357934749,107041.02645335023,cf1,0.039408783966449874,0.002968,0.02822,107001.42562965311,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_23_39_hp,0.001972,0.043365478515625,1012.1457489878543,103448.27586206897,fm2,0.018310544192589286,0.02822,0.030192,93306.28803245437,-10
3,segment_matching_annotaudio_Aditya_2018-08-19_23_39_hp,0.000652,0.01708984375,3048.7804878048782,107361.96319018405,cf2,0.008843248403033424,0.030192,0.030844,90490.79754601227,-10
4,segment_matching_annotaudio_Aditya_2018-08-19_23_39_hp,0.001644,0.01824951171875,1213.5922330097087,95498.78345498785,fm3,0.007700796178548606,0.030844,0.032488,91849.1484184915,-10
5,segment_matching_annotaudio_Aditya_2018-08-19_23_39_hp,0.00152,0.0111083984375,1308.9005235602094,98684.2105263158,cf3,0.005417448766524277,0.032488,0.034008,96710.52631578948,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_23_40_hp,0.001732,0.030242919921875,1152.073732718894,102771.3625866051,fm1,0.01170696860437952,0.000376,0.002108,98152.4249422633,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_23_40_hp,0.014108,0.052398681640625,141.7233560090703,103770.91012191665,cf1,0.02599400184669037,0.002108,0.016216,103629.14658349872,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_23_40_hp,0.001752,0.032470703125,1136.3636363636363,103881.2785388128,fm2,0.012310438812409162,0.016216,0.017968,95319.63470319635,-10
