,ifm_peak_amplitude,ifm_peak_freq_resolution,ifm_stop,ifm_rms,ifm_duration,ifm_region_id,ifm_start,ifm_terminal_frequency,ifm_peak_frequency,cf_peak_amplitude,cf_peak_freq_resolution,cf_stop,cf_rms,cf_duration,cf_region_id,cf_start,cf_terminal_frequency,cf_peak_frequency,tfm_peak_amplitude,tfm_peak_freq_resolution,tfm_stop,tfm_rms,tfm_duration,tfm_region_id,tfm_start,tfm_terminal_frequency,tfm_peak_frequency,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution
55,0.027984619140625,3048.7804878048787,0.0013599999999999999,0.013838554987143243,0.0006519999999999999,fm1,0.000708,99693.25153374234,105828.22085889573,0.062469482421875,99.28514694201748,0.0215,0.029142383027777632,0.02014,cf1,0.0013599999999999999,106007.94438927507,106206.55412115193,0.02001953125,2525.252525252525,0.022284,0.009671592996396307,0.000784,fm2,0.0215,100765.30612244901,103316.32653061225,segment_matching_annotaudio_Aditya_2018-08-16_2324_202_hp,-10,Aditya_2018-08-16_2324_202,1,,,
56,0.073638916015625,793.6507936507936,0.0035,0.03374308027927146,0.002512,fm1,0.0009880000000000002,90366.24203821656,102707.00636942674,0.1307373046875,135.35462912831622,0.018268,0.06312979395404943,0.014768,cf1,0.0035,104144.09534127844,104347.23726977248,0.091949462890625,560.5381165919282,0.021828,0.0375061474864014,0.0035600000000000002,fm2,0.018268,88202.24719101124,92134.83146067416,segment_matching_annotaudio_Aditya_2018-08-16_2324_207_hp,-10,Aditya_2018-08-16_2324_207,2,,,
57,0.079315185546875,992.0634920634919,0.002684,0.031144514421667182,0.002012,fm1,0.000672,92445.32803180914,97415.50695825051,0.15155029296875,133.26226012793177,0.017684000000000002,0.07471867418006135,0.015,cf1,0.002684,104333.33333333334,104533.33333333334,0.074371337890625,668.4491978609626,0.020672,0.025966199187679364,0.0029879999999999998,fm2,0.017684000000000002,90361.44578313254,104082.99866131194,segment_matching_annotaudio_Aditya_2018-08-16_2324_208_hp,-10,Aditya_2018-08-16_2324_208,2,,,
58,0.08099365234375,919.1176470588236,0.0027600000000000003,0.03652832678768919,0.002172,fm1,0.000588,89318.60036832411,105432.78084714546,0.13623046875,99.16699722332407,0.02292,0.06172396251954359,0.02016,cf1,0.0027600000000000003,107142.85714285717,107490.07936507938,0.060333251953125,1082.2510822510824,0.02476,0.0249524691726542,0.0018399999999999998,fm2,0.02292,88043.47826086957,105978.26086956523,segment_matching_annotaudio_Aditya_2018-08-16_2324_211_hp,-10,Aditya_2018-08-16_2324_211,1,,,
59,0.05743408203125,1101.3215859030836,0.002688,0.021699379295280943,0.001808,fm1,0.00088,100110.61946902657,103429.20353982301,0.123565673828125,48.00307219662058,0.044348,0.051340845369756666,0.04166,cf1,0.002688,105880.9409505521,106192.9908785406,0.02117919921875,1470.5882352941173,0.0457,0.009228308281137184,0.001352,fm2,0.044348,92455.62130177516,102810.65088757397,segment_matching_annotaudio_Aditya_2018-08-16_2324_212_hp,-10,Aditya_2018-08-16_2324_212,1,,,
60,0.057861328125,1644.7368421052633,0.001468,0.028259973007797774,0.001212,fm1,0.000256,100660.06600660064,103960.39603960396,0.099212646484375,114.88970588235294,0.018872,0.051592659277359516,0.017404,cf1,0.001468,106297.402895886,106412.31900712481,0.11785888671875,1207.729468599034,0.020524,0.05121179791814615,0.001652,fm2,0.018872,94430.9927360775,100484.26150121068,segment_matching_annotaudio_Aditya_2018-08-16_2324_218_hp,-10,Aditya_2018-08-16_2324_218,3,,,
61,0.0478515625,1838.235294117647,0.0019760000000000003,0.02460004978899365,0.001084,fm1,0.000892,98708.48708487084,106088.56088560887,0.105224609375,79.36507936507937,0.027168,0.05640675939940741,0.025192,cf1,0.0019760000000000003,105946.33216894252,106105.11273420134,0.047821044921875,2631.578947368421,0.02792,0.025402833408030904,0.000752,fm2,0.027168,97074.4680851064,99734.04255319151,segment_matching_annotaudio_Aditya_2018-08-16_2324_219_hp,-10,Aditya_2018-08-16_2324_219,2,,,
62,0.102264404296875,1785.7142857142858,0.001704,0.051098316651551054,0.001116,fm1,0.000588,98566.3082437276,103046.59498207882,0.218414306640625,99.88014382740712,0.021724,0.12062337513606858,0.02002,cf1,0.001704,105044.95504495504,105044.95504495504,0.099822998046875,1644.7368421052633,0.022936,0.05512103735219512,0.001212,fm2,0.021724,96534.65346534655,103960.39603960396,segment_matching_annotaudio_Aditya_2018-08-16_2324_22_hp,-10,Aditya_2018-08-16_2324_22,2,,,
63,0.211395263671875,899.2805755395682,0.003148,0.08351274949747227,0.002216,fm1,0.000932,91155.2346570397,101083.03249097473,0.362152099609375,116.55011655011656,0.020304,0.19848683659683572,0.017156,cf1,0.003148,104278.38657029613,104278.38657029613,0.2000732421875,694.4444444444445,0.023180000000000003,0.08706620343560906,0.002876,fm2,0.020304,87969.40194714883,101529.90264255911,segment_matching_annotaudio_Aditya_2018-08-16_2324_223_hp,-10,Aditya_2018-08-16_2324_223,2,,,
64,0.025848388671875,2314.8148148148152,0.000992,0.012751232107967128,0.0008560000000000001,fm1,0.000136,102803.73831775703,106308.41121495329,0.04608154296875,138.42746400885937,0.015436000000000002,0.026127307227427853,0.014444,cf1,0.000992,106410.96649127667,106549.43229022431,0.026885986328125,1322.7513227513227,0.01694,0.011503071194683495,0.001504,fm2,0.015436000000000002,96409.57446808512,106382.97872340426,segment_matching_annotaudio_Aditya_2018-08-16_2324_23_hp,-10,Aditya_2018-08-16_2324_23,2,,,
65,0.037353515625,1131.2217194570135,0.002548,0.015419069253740763,0.00176,fm1,0.000788,95454.54545454547,101704.54545454547,0.0833740234375,50.403225806451616,0.04222,0.03342242887597782,0.039672000000000006,cf1,0.002548,102893.72857430934,103196.20891308732,0.027374267578125,811.6883116883117,0.044676,0.012564156424281712,0.002456,fm2,0.04222,88762.21498371336,101791.5309446254,segment_matching_annotaudio_Aditya_2018-08-16_2324_230_hp,-10,Aditya_2018-08-16_2324_230,1,,,
66,0.030303955078125,1152.073732718894,0.002744,0.0112683575420131,0.0017280000000000002,fm1,0.001016,92592.59259259258,102430.55555555556,0.07232666015625,50.782043469429205,0.04212,0.03312998084787135,0.039376,cf1,0.002744,102905.32303941488,103159.28484355954,0.024566650390625,1020.4081632653059,0.044076,0.011041817478106076,0.001956,fm2,0.04212,91513.29243353783,102249.48875255624,segment_matching_annotaudio_Aditya_2018-08-16_2324_234_hp,-10,Aditya_2018-08-16_2324_234,1,,,
67,0.06964111328125,1101.3215859030836,0.002724,0.025249906737328437,0.001808,fm1,0.000916,97345.13274336283,100110.61946902657,0.14117431640625,104.99790004199915,0.021764,0.07451076557689966,0.01904,cf1,0.002724,102731.09243697481,102993.6974789916,0.067047119140625,1136.3636363636365,0.02352,0.02376992012041257,0.001756,fm2,0.021764,97949.8861047836,103075.1708428246,segment_matching_annotaudio_Aditya_2018-08-16_2324_236_hp,-10,Aditya_2018-08-16_2324_236,1,,,
68,0.0638427734375,1760.5633802816901,0.002116,0.032255259363890135,0.001132,fm1,0.000984,102473.49823321556,105123.67491166078,0.143585205078125,36.81342953909585,0.056436,0.054490207699287516,0.05432000000000001,cf1,0.002116,106829.89690721649,106866.71575846832,0.037994384765625,2604.1666666666665,0.0572,0.021793888073291263,0.0007639999999999999,fm2,0.056436,99476.43979057594,103403.14136125657,segment_matching_annotaudio_Aditya_2018-08-16_2324_247_hp,-10,Aditya_2018-08-16_2324_247,1,,,
69,0.054229736328125,2032.520325203252,0.001276,0.024099640380277308,0.000976,fm1,0.0003,101434.4262295082,104508.19672131148,0.105072021484375,89.60573476702507,0.023592,0.05154493931180189,0.022316,cf1,0.001276,106829.18085678435,107008.42444882596,0.0269775390625,2717.391304347826,0.024319999999999998,0.012148026398791941,0.000728,fm2,0.023592,103021.97802197805,104395.60439560443,segment_matching_annotaudio_Aditya_2018-08-16_2324_248_hp,-10,Aditya_2018-08-16_2324_248,1,,,
70,0.01593017578125,1366.120218579235,0.00224,0.008664000903773313,0.001456,fm1,0.000784,94780.2197802198,103021.97802197805,0.04656982421875,96.89922480620156,0.022876,0.02357489957423166,0.020636,cf1,0.00224,105252.95599922466,105446.79201395619,0.044677734375,1020.4081632653059,0.024828,0.02114736613240569,0.001952,fm2,0.022876,92725.40983606556,98360.65573770492,segment_matching_annotaudio_Aditya_2018-08-16_2324_253_hp,-10,Aditya_2018-08-16_2324_253,1,,,
71,0.146728515625,1470.5882352941173,0.0014320000000000001,0.07524650265168024,0.001356,fm1,7.6e-05,94395.2802359882,106194.69026548672,0.116424560546875,139.97760358342666,0.015716,0.062463662291694325,0.014284,cf1,0.0014320000000000001,107182.8619434332,107182.8619434332,0.13702392578125,1582.2784810126584,0.016975999999999998,0.05859821004897685,0.00126,fm2,0.015716,92063.49206349207,106349.20634920636,segment_matching_annotaudio_Aditya_2018-08-16_2324_255_hp,-10,Aditya_2018-08-16_2324_255,1,,,
72,0.1163330078125,1633.9869281045749,0.002224,0.048381338531726464,0.001216,fm1,0.001008,103618.4210526316,105263.15789473684,0.197418212890625,111.11111111111113,0.02022,0.11626816982479775,0.017996,cf1,0.002224,107246.05467881751,107357.19048677484,0.121826171875,1748.2517482517483,0.02136,0.05571209199456953,0.00114,fm2,0.02022,103508.77192982456,104385.9649122807,segment_matching_annotaudio_Aditya_2018-08-16_2324_256_hp,-10,Aditya_2018-08-16_2324_256,1,,,
73,0.114013671875,4464.285714285715,0.000596,0.05388192011312833,0.00044,fm1,0.000156,102272.72727272726,104545.45454545457,0.286651611328125,102.5430680885972,0.020096,0.1405469770734672,0.0195,cf1,0.000596,106717.94871794873,106871.79487179489,0.113250732421875,1388.888888888889,0.021528,0.04078414739359042,0.0014320000000000001,fm2,0.020096,102653.63128491619,106145.25139664806,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,-10,Aditya_2018-08-16_2324_258,1,,,
74,0.018218994140625,6410.25641025641,0.0009400000000000001,0.009528390539397405,0.000304,fm1,0.0006360000000000001,98684.2105263158,105263.15789473684,0.106109619140625,152.5320317266626,0.014044,0.0565402767491481,0.013104,cf1,0.0009400000000000001,105387.66788766788,105616.60561660561,0.047119140625,1712.3287671232874,0.015208000000000001,0.023712670204888646,0.001164,fm2,0.014044,99656.35738831617,104810.99656357386,segment_matching_annotaudio_Aditya_2018-08-16_2324_26_hp,-10,Aditya_2018-08-16_2324_26,2,,,
75,0.0250244140625,1893.939393939394,0.001864,0.0142291757459599,0.001048,fm1,0.000816,94465.64885496184,104007.63358778627,0.120361328125,40.37467700258397,0.051396000000000004,0.0623762169692912,0.049532,cf1,0.001864,106799.64467415004,106860.21158039248,0.077178955078125,1552.7950310559006,0.052676,0.041192077735362966,0.00128,fm2,0.051396000000000004,94531.25,102343.75,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,-10,Aditya_2018-08-16_2324_260,1,,,
76,0.26568603515625,1479.2899408284025,0.001964,0.1390529720830723,0.001348,fm1,0.000616,95697.32937685461,106083.08605341248,0.289764404296875,170.9986320109439,0.013652000000000001,0.1642249821735201,0.011687999999999999,cf1,0.001964,107118.41204654348,107631.75906913074,0.157257080078125,1024.5901639344265,0.015596,0.08096019983833408,0.0019440000000000002,fm2,0.013652000000000001,89506.17283950617,106481.48148148149,segment_matching_annotaudio_Aditya_2018-08-16_2324_277_hp,-10,Aditya_2018-08-16_2324_277,1,,,
77,,,,,,,,,,0.077880859375,164.14970453053184,0.012376,0.03756218550531112,0.01218,cf1,0.000196,106239.73727422002,106650.24630541872,0.14471435546875,559.2841163310962,0.015944,0.06080837391974552,0.003568,fm1,0.012376,90526.9058295964,93890.13452914797,segment_matching_annotaudio_Aditya_2018-08-16_2324_28_hp,-10,Aditya_2018-08-16_2324_28,2,,,
78,,,,,,,,,,0.070556640625,75.94167679222356,0.027544,0.03561529779960817,0.026331999999999998,cf1,0.001212,106106.63831080057,106258.54473644236,0.01971435546875,980.3921568627452,0.029580000000000002,0.007877647803906051,0.002036,fm1,0.027544,90864.44007858547,103143.4184675835,segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp,-10,Aditya_2018-08-16_2324_280,1,,,
79,0.0157470703125,1562.5,0.001464,0.0068634366716020245,0.001276,fm1,0.000188,94827.58620689657,100313.47962382443,0.037841796875,132.20518244315178,0.016584,0.019580073130694958,0.015119999999999998,cf1,0.001464,103306.87830687832,103439.15343915344,0.02105712890625,1121.0762331838564,0.018364,0.007612595620686772,0.0017800000000000001,fm2,0.016584,98314.60674157305,102247.19101123596,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,-10,Aditya_2018-08-16_2324_285,1,,,
80,0.069427490234375,,0.0017079999999999999,0.03376759690533505,,fm1,0.000392,94984.80243161095,107902.73556231004,0.168365478515625,,0.025363999999999998,0.08648111176459737,,cf1,0.0017079999999999999,109274.60263780858,109316.87521136287,0.12420654296875,,0.026680000000000002,0.05259042821115992,,fm2,0.025363999999999998,104103.3434650456,106382.97872340426,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,-10,Aditya_2018-08-16_2324_287,1,,0.0013160000000000001,1515.1515151515152
81,0.038818359375,1562.5,0.001704,0.02022880851271157,0.001276,fm1,0.00042800000000000005,97178.68338557992,104231.97492163008,0.097686767578125,49.6031746031746,0.04202,0.03638625348459525,0.040316000000000005,cf1,0.001704,104846.71098323246,104896.31907927373,0.020416259765625,2688.1720430107525,0.042756,0.009700250268186328,0.000736,fm2,0.04202,99184.78260869565,103260.8695652174,segment_matching_annotaudio_Aditya_2018-08-16_2324_30_hp,-10,Aditya_2018-08-16_2324_30,1,,,
82,0.139434814453125,2808.9887640449438,0.0015119999999999999,0.059483357944858574,0.000704,fm1,0.000808,100852.27272727274,103693.18181818182,0.326690673828125,135.2082206598161,0.0163,0.16252222796628527,0.014787999999999999,cf1,0.0015119999999999999,106370.02975385447,106572.89694346767,0.245208740234375,1111.111111111111,0.018092,0.11637237984170146,0.0017920000000000002,fm2,0.0163,88727.67857142858,97098.21428571428,segment_matching_annotaudio_Aditya_2018-08-16_2324_31_hp,-10,Aditya_2018-08-16_2324_31,2,,,
83,0.387359619140625,1543.20987654321,0.001452,0.18404905107717348,0.001292,fm1,0.00016,97523.21981424149,103715.17027863776,0.854888916015625,140.37057832678272,0.015696,0.4812002251735678,0.014244,cf1,0.001452,106149.95787700084,106360.57287278851,0.415863037109375,2314.8148148148152,0.016552,0.21058445300956607,0.0008560000000000001,fm2,0.015696,101635.5140186916,106308.41121495329,segment_matching_annotaudio_Aditya_2018-08-16_2324_41_hp,-10,Aditya_2018-08-16_2324_41,2,,,
84,0.04498291015625,1012.1457489878543,0.002532,0.01587493616501034,0.001968,fm1,0.0005639999999999999,97052.84552845528,104166.66666666669,0.06671142578125,95.31071292413269,0.023512,0.0316192763401656,0.020980000000000002,cf1,0.002532,106196.37750238324,106244.04194470926,0.018218994140625,1237.6237623762374,0.025124,0.007124094618287119,0.0016120000000000002,fm2,0.023512,90570.71960297768,104218.3622828784,segment_matching_annotaudio_Aditya_2018-08-16_2324_56_hp,-10,Aditya_2018-08-16_2324_56,1,,,
85,0.020721435546875,1096.4912280701753,0.002436,0.010471460399873098,0.001816,fm1,0.00062,96365.63876651984,98017.62114537445,0.034942626953125,140.607424071991,0.016652,0.016400033811542217,0.014216,cf1,0.002436,107695.55430500844,107976.92740574,0.03936767578125,868.0555555555555,0.018948,0.012896100010739242,0.0022960000000000003,fm2,0.016652,90156.79442508712,107578.39721254355,segment_matching_annotaudio_Aditya_2018-08-16_2324_59_hp,-10,Aditya_2018-08-16_2324_59,3,,,
86,0.066497802734375,1054.8523206751054,0.003084,0.02684472998607746,0.0018920000000000002,fm1,0.001192,94080.33826638476,106236.7864693446,0.0972900390625,86.7754251995835,0.026128,0.05009715649477951,0.023044,cf1,0.003084,107620.20482555113,107880.57628883877,0.04656982421875,968.9922480620157,0.028188,0.017092979926435367,0.00206,fm2,0.026128,90291.26213592234,106310.67961165051,segment_matching_annotaudio_Aditya_2018-08-16_2324_61_hp,-10,Aditya_2018-08-16_2324_61,1,,,
87,0.0650634765625,950.5703422053232,0.003512,0.02652775063583065,0.0021,fm1,0.0014119999999999998,95238.09523809524,106190.4761904762,0.092376708984375,64.54944487477407,0.034488,0.046467749883951213,0.030976,cf1,0.003512,106727.78925619836,106824.63842975207,0.050750732421875,1106.1946902654868,0.036292000000000005,0.022464600936083424,0.0018039999999999998,fm2,0.034488,96452.32815964523,105875.8314855876,segment_matching_annotaudio_Aditya_2018-08-16_2324_62_hp,-10,Aditya_2018-08-16_2324_62,1,,,
88,0.0469970703125,1096.4912280701753,0.002464,0.0190763789063178,0.001816,fm1,0.000648,90308.37004405288,100220.26431718064,0.103240966796875,76.61661048115229,0.028560000000000002,0.0468981302098035,0.026095999999999998,cf1,0.002464,103080.93194359288,103157.57204169221,0.06341552734375,836.1204013377927,0.030944,0.02256493446336548,0.002384,fm2,0.028560000000000002,96476.5100671141,100251.677852349,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,-10,Aditya_2018-08-16_2324_68,1,,,
89,0.0250244140625,2212.389380530973,0.0018239999999999999,0.010832860208609563,0.0008960000000000001,fm1,0.0009279999999999999,100446.42857142858,104910.71428571428,0.0550537109375,129.13223140495867,0.017308,0.031079471393371118,0.015484,cf1,0.0018239999999999999,105851.20123998966,105980.36683027641,0.074981689453125,1322.7513227513227,0.018812,0.029182595708890417,0.001504,fm2,0.017308,85771.2765957447,90425.53191489364,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,-10,Aditya_2018-08-16_2324_69,1,,,
90,0.17901611328125,1072.961373390558,0.002748,0.09544366419998476,0.0018559999999999998,fm1,0.000892,93750.0,105603.44827586207,0.292572021484375,134.19216317767044,0.017648,0.15273837858473402,0.0149,cf1,0.002748,107248.322147651,107449.6644295302,0.182159423828125,1033.0578512396694,0.019576,0.10902036892592708,0.001928,fm2,0.017648,88692.94605809129,104253.11203319502,segment_matching_annotaudio_Aditya_2018-08-16_2324_7_hp,-10,Aditya_2018-08-16_2324_7,2,,,
91,0.041290283203125,2118.64406779661,0.001912,0.02093708775352078,0.000936,fm1,0.000976,98290.59829059828,103632.47863247864,0.1185302734375,44.81893151667264,0.046528,0.05795761989844232,0.044616,cf1,0.001912,105051.99928276852,105096.8262506724,0.0389404296875,2777.777777777778,0.04724,0.02183422086150021,0.000712,fm2,0.046528,95505.61797752806,103932.58426966293,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,-10,Aditya_2018-08-16_2324_85,1,,,
92,0.057769775390625,1824.8175182481752,0.0012720000000000001,0.03464207263768825,0.001088,fm1,0.000184,98345.58823529413,106617.64705882351,0.32818603515625,38.074931465123356,0.053796000000000004,0.13096219327607628,0.052524,cf1,0.0012720000000000001,108083.9235397152,108102.96245525856,0.024932861328125,6250.0,0.054112,0.015431800902922716,0.00031600000000000004,fm2,0.053796000000000004,101265.82278481014,107594.93670886077,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,-10,Aditya_2018-08-16_2324_88,1,,,
93,0.01275634765625,3623.1884057971015,0.001472,0.005698529035474203,0.0005480000000000001,fm1,0.000924,100364.96350364963,102189.7810218978,0.073699951171875,80.23106546854942,0.026396,0.03491712785044865,0.024924,cf1,0.001472,103915.90434922164,103915.90434922164,0.037384033203125,1157.4074074074076,0.028116000000000002,0.01528443024675532,0.00172,fm2,0.026396,97674.41860465117,101162.79069767443,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,-10,Aditya_2018-08-16_2324_90,1,,,
94,0.1763916015625,1336.8983957219252,0.002132,0.08025630425967077,0.0014880000000000002,fm1,0.000644,98118.27956989247,104166.66666666669,0.251495361328125,132.48542660307365,0.01722,0.13073280744878113,0.015087999999999999,cf1,0.002132,105713.1495227996,105911.98303287383,0.130645751953125,1037.344398340249,0.019144,0.05598616631876358,0.001924,fm2,0.01722,94074.84407484408,103950.10395010396,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,-10,Aditya_2018-08-16_2324_91,1,,,
95,,,,,,,,,,0.107940673828125,121.30033964095101,0.01778,0.056486486728685725,0.01648,cf1,0.0013,102791.26213592234,103033.98058252428,0.135345458984375,620.3473945409428,0.021,0.054760617160721205,0.00322,fm1,0.01778,86335.40372670807,87267.08074534162,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,-10,Aditya_2018-08-16_2324_94,1,,,
96,0.03094482421875,1126.1261261261259,0.003112,0.015689421180224674,0.001772,fm1,0.00134,93115.12415349887,103837.47178329572,0.09161376953125,110.81560283687945,0.021152,0.03767168256992959,0.01804,cf1,0.003112,104822.61640798226,104988.91352549887,0.065185546875,899.2805755395682,0.023372,0.02699561210165593,0.0022199999999999998,fm2,0.021152,87387.3873873874,91891.8918918919,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,-10,Aditya_2018-08-16_2324_95,1,,,
97,0.02374267578125,2212.389380530973,0.001604,0.009688468954827148,0.0008960000000000001,fm1,0.000708,95982.14285714287,100446.42857142858,0.064453125,130.61650992685477,0.016912,0.03152614969828034,0.015308,cf1,0.001604,101907.49934674682,101907.49934674682,0.038177490234375,1322.7513227513227,0.018416,0.015162801067528426,0.001504,fm2,0.016912,95079.78723404255,103058.51063829787,segment_matching_annotaudio_Aditya_2018-08-17_01_10_hp,-10,Aditya_2018-08-17_01_10,1,,,
98,,,,,,,,,,0.0941162109375,107.61945759793372,0.018896,0.050830253472796766,0.018576,cf1,0.00032,103197.67441860467,103305.34022394488,0.06402587890625,984.2519685039372,0.020919999999999998,0.029251833230517426,0.0020239999999999998,fm1,0.018896,87450.5928853755,96837.94466403165,segment_matching_annotaudio_Aditya_2018-08-17_01_11_hp,-10,Aditya_2018-08-17_01_11,1,,,
99,0.0692138671875,1072.961373390558,0.0027,0.03272216652474108,0.00186,fm1,0.00084,94623.6559139785,104301.0752688172,0.091156005859375,154.51174289245986,0.015636,0.04765282566291575,0.012936000000000001,cf1,0.0027,108766.23376623377,108998.14471243042,0.090423583984375,874.1258741258741,0.017916,0.037224250166231286,0.00228,fm2,0.015636,92982.45614035089,107017.54385964911,segment_matching_annotaudio_Aditya_2018-08-17_01_13_hp,-10,Aditya_2018-08-17_01_13,2,,,
100,0.035675048828125,1000.0,0.002568,0.01614507390565913,0.0019920000000000003,fm1,0.000576,94879.51807228917,106927.71084337351,0.0684814453125,138.811771238201,0.016968,0.038221313531571405,0.0144,cf1,0.002568,108819.44444444444,108958.33333333331,0.04254150390625,1225.4901960784316,0.018596,0.019853441881238217,0.001628,fm2,0.016968,92751.84275184275,107493.85749385747,segment_matching_annotaudio_Aditya_2018-08-17_01_15_hp,-10,Aditya_2018-08-17_01_15,1,,,
101,0.057159423828125,1086.9565217391305,0.002876,0.025062148176728617,0.001836,fm1,0.0010400000000000001,92047.9302832244,99128.54030501087,0.0958251953125,105.66356720202873,0.0218,0.047224950541095684,0.018924,cf1,0.002876,103043.75396322132,103202.2828154724,0.082122802734375,946.969696969697,0.023908000000000002,0.02967834521037068,0.0021079999999999996,fm2,0.0218,87286.52751423151,96299.81024667932,segment_matching_annotaudio_Aditya_2018-08-17_01_21_hp,-10,Aditya_2018-08-17_01_21,2,,,
102,,,,,,,,,,0.08154296875,138.65779256794232,0.014856,0.04778519763466135,0.014416,cf1,0.00044,104605.99334073252,104744.72807991119,0.05059814453125,1033.0578512396694,0.016784,0.023949705351212176,0.001928,fm1,0.014856,89730.29045643154,95435.68464730289,segment_matching_annotaudio_Aditya_2018-08-17_01_22_hp,-10,Aditya_2018-08-17_01_22,1,,,
103,,,,,,,,,,0.035003662109375,149.88009592326142,0.013336,0.015047318972261147,0.013336,cf1,0.0,103404.31913617275,103554.28914217158,0.01287841796875,1196.1722488038274,0.015,0.0056728947769649355,0.0016640000000000001,fm1,0.013336,90144.23076923077,96153.84615384617,segment_matching_annotaudio_Aditya_2018-08-17_01_26_hp,-10,Aditya_2018-08-17_01_26,1,,,
104,,,,,,,,,,0.0352783203125,174.82517482517483,0.011524,0.015864308524479984,0.011436,cf1,8.8e-05,104669.46484784891,104931.79433368312,0.0423583984375,806.4516129032259,0.013999999999999999,0.01564146647087077,0.0024760000000000003,fm1,0.011524,88045.23424878837,104604.2003231018,segment_matching_annotaudio_Aditya_2018-08-17_01_28_hp,-10,Aditya_2018-08-17_01_28,1,,,
105,0.011749267578125,5681.818181818182,0.000588,0.006265940630885347,0.000348,fm1,0.00023999999999999998,100574.71264367817,103448.27586206897,0.054229736328125,64.68305304010349,0.031504000000000004,0.022179164236628527,0.030916000000000003,cf1,0.000588,104606.02924052274,105123.56061586234,0.03070068359375,803.8585209003215,0.033988,0.011339052758773787,0.002484,fm2,0.031504000000000004,96618.35748792274,102254.42834138486,segment_matching_annotaudio_Aditya_2018-08-17_01_29_hp,-10,Aditya_2018-08-17_01_29,2,,,
106,0.02301025390625,1470.5882352941173,0.002316,0.011746978682953994,0.001356,fm1,0.0009599999999999999,95870.20648967553,104719.76401179943,0.060302734375,145.09576320371445,0.016096,0.03284683855975086,0.01378,cf1,0.002316,106821.48040638608,106894.04934687958,0.039794921875,992.0634920634919,0.018104,0.018026582370828537,0.002008,fm2,0.016096,92131.47410358566,105079.68127490039,segment_matching_annotaudio_Aditya_2018-08-17_01_33_hp,-10,Aditya_2018-08-17_01_33,1,,,
107,,,,,,,,,,0.059906005859375,105.30749789385004,0.019268,0.027875697278950274,0.018984,cf1,0.00028399999999999996,105773.2827644332,105931.31057732829,0.0457763671875,1173.7089201877934,0.020964,0.017053948734704283,0.001696,fm1,0.019268,94339.62264150943,102004.71698113206,segment_matching_annotaudio_Aditya_2018-08-17_01_34_hp,-10,Aditya_2018-08-17_01_34,1,,,
108,,,,,,,,,,0.031005859375,127.8772378516624,0.01566,0.015367153316289557,0.015636,cf1,2.4e-05,108339.72883090304,108467.63878229726,0.013275146484375,1612.9032258064515,0.016896,0.006133888743004568,0.001236,fm1,0.01566,102750.80906148868,106796.11650485438,segment_matching_annotaudio_Aditya_2018-08-17_01_35_hp,-10,Aditya_2018-08-17_01_35,2,,,
109,0.0201416015625,1396.6480446927374,0.00232,0.010389747230474408,0.001424,fm1,0.0008960000000000001,93398.87640449438,103230.33707865168,0.05059814453125,135.2082206598161,0.017103999999999998,0.023866650309662236,0.014784,cf1,0.00232,106601.73160173162,106804.6536796537,0.0308837890625,1126.1261261261259,0.018876,0.014711470499667326,0.001772,fm2,0.017103999999999998,89164.7855530474,106659.14221218963,segment_matching_annotaudio_Aditya_2018-08-17_01_36_hp,-10,Aditya_2018-08-17_01_36,1,,,
110,0.047698974609375,1543.20987654321,0.0020559999999999997,0.023060398479899016,0.001292,fm1,0.0007639999999999999,95201.23839009287,107585.13931888543,0.064422607421875,150.51173991571343,0.015336,0.03540320050079213,0.013280000000000002,cf1,0.0020559999999999997,107831.32530120481,108057.22891566264,0.085723876953125,1269.035532994924,0.016908000000000003,0.03811730679438983,0.001572,fm2,0.015336,92875.31806615778,108142.49363867684,segment_matching_annotaudio_Aditya_2018-08-17_01_37_hp,-10,Aditya_2018-08-17_01_37,2,,,
111,0.1268310546875,1024.5901639344265,0.00218,0.06279303092224613,0.001948,fm1,0.00023199999999999997,90349.07597535936,97022.58726899387,0.19781494140625,143.7607820586544,0.016084,0.09641648534365488,0.013904,cf1,0.00218,108098.38895281934,108314.15420023016,0.08544921875,957.8544061302682,0.018168,0.03941232684255831,0.002084,fm2,0.016084,87332.05374280231,104606.52591170826,segment_matching_annotaudio_Aditya_2018-08-17_01_39_hp,-10,Aditya_2018-08-17_01_39,1,,,
