,ifm_peak_amplitude,ifm_duration,ifm_region_id,ifm_peak_freq_resolution,ifm_rms,ifm_stop,ifm_terminal_frequency,ifm_peak_frequency,ifm_start,cf_peak_amplitude,cf_duration,cf_region_id,cf_peak_freq_resolution,cf_rms,cf_stop,cf_terminal_frequency,cf_peak_frequency,cf_start,tfm_peak_amplitude,tfm_duration,tfm_region_id,tfm_peak_freq_resolution,tfm_rms,tfm_stop,tfm_terminal_frequency,tfm_peak_frequency,tfm_start,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,terminal_frequency
10,0.024688720703125,0.0014039999999999999,fm1,1420.4545454545455,0.009554262802466013,0.002172,96866.09686609688,102564.10256410258,0.000768,0.040863037109375,0.020648,cf1,96.82416731216112,0.02076174062706428,0.02282,103302.98333979078,103399.84502130956,0.002172,0.022308349609375,0.001208,fm2,1644.7368421052633,0.00871497097077258,0.024028,95198.67549668877,102649.00662251656,0.02282,segment_matching_annotaudio_Aditya_2018-08-16_21502300_25,-10,Aditya_2018-08-16_21502300_25,1,,,,
11,0.037506103515625,0.000936,fm1,2118.64406779661,0.016891106674524706,0.001208,96153.84615384617,99358.97435897436,0.000272,0.087799072265625,0.015819999999999997,cf1,126.39029322548029,0.04541725070966384,0.017028,102275.600505689,102591.65613147912,0.001208,0.060760498046875,0.001816,fm2,1096.4912280701753,0.02538100168186467,0.018844,89757.70925110133,100220.26431718064,0.017028,segment_matching_annotaudio_Aditya_2018-08-16_21502300_26,-10,Aditya_2018-08-16_21502300_26,2,,,,
12,0.007659912109375,0.00028399999999999996,fm1,6944.444444444444,0.0031761726985501753,0.0008640000000000001,21126.760563380285,102112.67605633805,0.00058,0.034820556640625,0.025568,cf1,78.1983109164842,0.016074762787744338,0.026432,104701.1889862328,104779.41176470587,0.0008640000000000001,0.019134521484375,0.001568,fm2,1269.035532994924,0.008258640484958793,0.027999999999999997,91198.97959183676,105229.5918367347,0.026432,segment_matching_annotaudio_Aditya_2018-08-16_21502300_28,-10,Aditya_2018-08-16_21502300_28,2,,,,
13,0.033355712890625,0.001424,fm1,1396.6480446927374,0.01489699679872447,0.002292,90589.88764044944,101825.84269662922,0.000868,0.055633544921875,0.014431999999999999,cf1,138.50415512465375,0.031185379738283493,0.016724,102896.34146341463,103104.21286031044,0.002292,0.037017822265625,0.002064,fm2,965.2509652509652,0.017786752992086274,0.018788,85755.81395348838,103682.17054263568,0.016724,segment_matching_annotaudio_Aditya_2018-08-16_21502300_30,-10,Aditya_2018-08-16_21502300_30,1,,,,
14,0.026947021484375,0.001092,fm1,1824.8175182481752,0.011865329237462842,0.001248,100732.60073260074,108058.60805860806,0.000156,0.126251220703125,0.05184400000000001,cf1,38.574294090418135,0.05870060702393425,0.05309199999999999,108344.26355991053,108382.84083018287,0.001248,0.045806884765625,0.001428,fm2,1396.6480446927374,0.024423500021413108,0.054520000000000006,100140.05602240897,107142.85714285713,0.05309199999999999,segment_matching_annotaudio_Aditya_2018-08-16_21502300_32,-10,Aditya_2018-08-16_21502300_32,1,,,,
15,0.061431884765625,0.001184,fm1,1677.8523489932886,0.03345782379917606,0.001768,96283.7837837838,100506.75675675676,0.000584,0.105987548828125,0.026864,cf1,74.42691277165822,0.05006422387543672,0.028631999999999998,108993.44848123883,109105.122096486,0.001768,0.045013427734375,0.0013160000000000001,fm2,1515.1515151515152,0.022170498854271213,0.029948000000000002,99544.07294832826,109422.4924012158,0.028631999999999998,segment_matching_annotaudio_Aditya_2018-08-16_21502300_33,-10,Aditya_2018-08-16_21502300_33,1,,,,
16,0.040557861328125,0.0016120000000000002,fm1,1237.6237623762374,0.01856615961852545,0.001948,101736.97270471463,107940.44665012408,0.000336,0.056365966796875,0.028804000000000003,cf1,69.42515967786726,0.026625541650748447,0.030751999999999998,109498.68073878631,109637.55034023053,0.001948,0.025238037109375,0.001644,fm2,1213.5922330097087,0.011013770705785785,0.032396,46228.71046228711,105839.41605839418,0.030751999999999998,segment_matching_annotaudio_Aditya_2018-08-16_21502300_35,-10,Aditya_2018-08-16_21502300_35,1,,,,
17,0.029449462890625,0.000672,fm1,2941.1764705882347,0.015441811243827422,0.000672,107142.85714285713,108630.95238095238,0.0,0.046844482421875,0.014103999999999998,cf1,141.72335600907033,0.023902614682334903,0.014776,110961.42938173568,111032.3312535451,0.000672,0.060760498046875,0.001684,fm2,1184.8341232227488,0.026538366588142032,0.01646,102137.76722090262,109263.65795724466,0.014776,segment_matching_annotaudio_Aditya_2018-08-16_21502300_39,-10,Aditya_2018-08-16_21502300_39,2,,,,
18,0.029693603515625,0.001036,fm1,1923.0769230769229,0.013219369840703559,0.001184,93629.34362934364,97490.34749034749,0.000148,0.035186767578125,0.018152,cf1,110.13215859030836,0.016844503675164678,0.019336000000000002,106214.19127368886,106214.19127368886,0.001184,0.053802490234375,0.001268,fm2,1572.3270440251572,0.021210400510365882,0.020604,92271.29337539432,97791.79810725553,0.019336000000000002,segment_matching_annotaudio_Aditya_2018-08-16_21502300_40,-10,Aditya_2018-08-16_21502300_40,3,,,,
19,0.115692138671875,0.000944,fm1,2100.840336134454,0.05582382181954994,0.001948,99576.27118644069,104872.8813559322,0.001004,0.312774658203125,0.045008,cf1,44.4286475919673,0.12918933306759933,0.046956,105581.23000355493,105803.41272662637,0.001948,0.044342041015625,0.000816,fm2,2427.184466019417,0.021174457745942298,0.047772,100490.19607843137,102941.17647058824,0.046956,segment_matching_annotaudio_Aditya_2018-08-16_21502300_41,-10,Aditya_2018-08-16_21502300_41,2,,,,
20,0.018524169921875,0.001204,fm1,1655.6291390728477,0.009725585707716604,0.00156,91362.12624584716,104651.16279069768,0.000356,0.029083251953125,0.010692,cf1,186.98578908002992,0.013300439311706705,0.012251999999999999,106621.77328843996,107089.41264496821,0.00156,0.037139892578125,0.001472,fm2,1351.3513513513512,0.01632238679752739,0.013724,88994.56521739131,98505.43478260867,0.012251999999999999,segment_matching_annotaudio_Aditya_2018-08-16_21502300_43,-10,Aditya_2018-08-16_21502300_43,2,,,,
21,0.045928955078125,0.001008,fm1,1968.5039370078741,0.019026854267822864,0.001812,104166.66666666669,109126.98412698413,0.0008039999999999999,0.213043212890625,0.047616000000000006,cf1,41.99563245422476,0.10657011120773653,0.049428,109963.0376344086,110005.04032258065,0.001812,0.065155029296875,0.001296,fm2,1533.7423312883434,0.027776566411135697,0.050724,102623.45679012347,107253.0864197531,0.049428,segment_matching_annotaudio_Aditya_2018-08-16_21502300_44,-10,Aditya_2018-08-16_21502300_44,1,,,,
22,0.037017822265625,0.001372,fm1,1453.4883720930234,0.017197909310142447,0.001808,99854.22740524783,106413.99416909623,0.000436,0.076263427734375,0.042936,cf1,46.572280178837566,0.030310124526363343,0.044744,109325.507732439,109348.79821129123,0.001808,0.020721435546875,0.000992,fm2,2000.0,0.009464360757277673,0.045736,100806.4516129032,106854.83870967741,0.044744,segment_matching_annotaudio_Aditya_2018-08-16_21502300_45,-10,Aditya_2018-08-16_21502300_45,2,,,,
23,0.217437744140625,0.00148,fm1,1344.0860215053765,0.09498148514849424,0.001716,97972.972972973,108108.10810810812,0.000236,0.319122314453125,0.046844,cf1,42.69125683060109,0.13792290677152774,0.04856,109811.28853214926,109939.37323883528,0.001716,0.034576416015625,0.00082,fm2,2427.184466019417,0.01617249971484149,0.04938,102439.02439024391,107317.0731707317,0.04856,segment_matching_annotaudio_Aditya_2018-08-16_21502300_46,-10,Aditya_2018-08-16_21502300_46,1,,,,
24,0.028717041015625,0.0004,fm1,4901.960784313726,0.01511192875950731,0.001436,102500.0,105000.0,0.001036,0.080230712890625,0.017852,cf1,112.00716845878135,0.03774852013062372,0.019288,106822.76495630742,106878.78108895363,0.001436,0.047515869140625,0.001344,fm2,1479.2899408284025,0.021959185129079583,0.020632,91517.85714285713,107142.85714285713,0.019288,segment_matching_annotaudio_Aditya_2018-08-16_21502300_47,-10,Aditya_2018-08-16_21502300_47,1,,,,
25,0.017730712890625,0.000628,fm1,3164.556962025317,0.008948936983834822,0.001232,101910.82802547769,108280.25477707006,0.000604,0.067474365234375,0.018563999999999997,cf1,107.7121930202499,0.03351786042344098,0.019796,107519.93104934283,107627.66645119588,0.001232,0.060577392578125,0.001296,fm2,1533.7423312883434,0.026514781655214918,0.021092,100308.64197530867,104166.66666666669,0.019796,segment_matching_annotaudio_Aditya_2018-08-16_21502300_62,-10,Aditya_2018-08-16_21502300_62,1,,,,
26,0.017913818359375,0.0014759999999999999,fm1,1351.3513513513512,0.007902329504479055,0.001768,102303.52303523038,105013.55013550137,0.000292,0.049713134765625,0.046360000000000005,cf1,43.13319530710835,0.017858813728938553,0.048128,107182.91630716137,107290.76790336498,0.001768,0.017791748046875,0.001348,fm2,1479.2899408284025,0.007223728631422702,0.049476,102373.88724035607,106083.08605341248,0.048128,segment_matching_annotaudio_Aditya_2018-08-16_21502300_70,-10,Aditya_2018-08-16_21502300_70,1,,,,
27,0.016082763671875,0.00021600000000000002,fm1,8928.57142857143,0.007358956082752678,0.001116,101851.85185185184,111111.11111111114,0.0009,0.092559814453125,0.018996000000000002,cf1,105.26315789473685,0.042183054397967185,0.020112,107654.242998526,107759.52832175195,0.001116,0.053680419921875,0.00116,fm2,1712.3287671232874,0.02333315512810014,0.021272,102586.20689655172,105172.41379310343,0.020112,segment_matching_annotaudio_Aditya_2018-08-16_21502300_73,-10,Aditya_2018-08-16_21502300_73,1,,,,
28,0.018890380859375,0.0009119999999999999,fm1,2173.913043478261,0.010102827384327651,0.001284,99780.70175438598,103070.1754385965,0.00037200000000000004,0.085723876953125,0.015844,cf1,126.19888944977284,0.04561489345255234,0.017128,104140.36859378943,104203.48396869477,0.001284,0.061981201171875,0.001544,fm2,1288.659793814433,0.029359678786522424,0.018672,97150.25906735752,104274.61139896372,0.017128,segment_matching_annotaudio_Aditya_2018-08-16_21502300_98,-10,Aditya_2018-08-16_21502300_98,1,,,,
29,0.104400634765625,0.001732,fm1,1152.073732718894,0.045982129543299236,0.002704,100461.8937644342,106235.56581986144,0.0009720000000000001,0.172271728515625,0.013763999999999998,cf1,145.26438117373618,0.08768070285787394,0.016468,107817.49491426912,108108.1081081081,0.002704,0.068450927734375,0.002012,fm2,992.0634920634919,0.03332667447181206,0.01848,93936.38170974156,106361.82902584493,0.016468,segment_matching_annotaudio_Aditya_2018-08-16_21502300_99,-10,Aditya_2018-08-16_21502300_99,1,,,,
30,0.017852783203125,0.001216,fm1,1633.9869281045749,0.00951318340388952,0.002168,94572.36842105264,101151.3157894737,0.0009519999999999999,0.044708251953125,0.0364,cf1,54.93298176225006,0.01933566767677593,0.038568,103901.0989010989,104368.13186813188,0.002168,0.037078857421875,0.002432,fm2,819.672131147541,0.01449793031928394,0.040999999999999995,91694.07894736844,101973.68421052633,0.038568,segment_matching_annotaudio_Aditya_2018-08-16_2324_10,-10,Aditya_2018-08-16_2324_10,1,,,,
31,0.034576416015625,0.001924,fm1,1037.344398340249,0.013603484153439298,0.001924,93035.34303534304,102390.85239085241,0.0,0.069000244140625,0.017804,cf1,112.30907457322552,0.034939504321690566,0.019728,103965.40103347563,104190.06964727027,0.001924,0.025054931640625,0.0018239999999999999,fm2,1091.703056768559,0.010233861888132028,0.021552,88815.78947368421,102521.92982456142,0.019728,segment_matching_annotaudio_Aditya_2018-08-16_2324_117,-10,Aditya_2018-08-16_2324_117,1,,,,
32,0.019256591796875,0.00072,fm1,2747.2527472527468,0.009826600131844693,0.002236,95833.33333333331,100000.0,0.001516,0.050262451171875,0.033083999999999995,cf1,60.444874274661515,0.023823420179906945,0.03532,102405.99685648654,102526.9012211341,0.002236,0.041839599609375,0.0016760000000000002,fm2,1190.4761904761906,0.014059574218744885,0.036996,91885.44152744631,102625.2983293556,0.03532,segment_matching_annotaudio_Aditya_2018-08-16_2324_128,-10,Aditya_2018-08-16_2324_128,1,,,,
33,0.031280517578125,0.001772,fm1,1126.1261261261259,0.01150959561102418,0.00218,88600.45146726863,92550.7900677201,0.000408,0.055694580078125,0.018264,cf1,109.45709281961472,0.02818537059867575,0.020444,101565.9220324135,101675.4270696452,0.00218,0.033660888671875,0.002032,fm2,980.3921568627452,0.013000520715514044,0.022476,88582.67716535434,100885.82677165355,0.020444,segment_matching_annotaudio_Aditya_2018-08-16_2324_129,-10,Aditya_2018-08-16_2324_129,1,,,,
34,0.030853271484375,0.0016719999999999999,fm1,1190.4761904761906,0.011200041885140904,0.0019199999999999998,98684.2105263158,102870.8133971292,0.000248,0.070159912109375,0.015636,cf1,127.8772378516624,0.03500325815755362,0.017556,105269.8899974418,105333.84497313893,0.0019199999999999998,0.045013427734375,0.001444,fm2,1381.21546961326,0.015490611876090675,0.019,99030.47091412742,103185.59556786703,0.017556,segment_matching_annotaudio_Aditya_2018-08-16_2324_143,-10,Aditya_2018-08-16_2324_143,1,,,,
35,0.021331787109375,0.00114,fm1,1748.2517482517483,0.007466754541265226,0.00114,100000.0,101754.38596491226,0.0,0.089141845703125,0.015604,cf1,128.13941568426452,0.04410321218423912,0.016744,103178.67213534992,103306.84439887207,0.00114,0.030975341796875,0.0022559999999999998,fm2,883.3922261484099,0.0131680269174659,0.019,90868.79432624113,102393.61702127662,0.016744,segment_matching_annotaudio_Aditya_2018-08-16_2324_15,-10,Aditya_2018-08-16_2324_15,1,,,,
36,0.039581298828125,0.001968,fm1,1012.1457489878543,0.013132083441528941,0.00242,91971.54471544716,94004.06504065038,0.000452,0.149139404296875,0.01952,cf1,102.41704219582138,0.06276882164593213,0.02194,107325.81967213117,107428.2786885246,0.00242,0.054779052734375,0.0030600000000000002,fm2,652.7415143603133,0.02044921696708837,0.025,88562.09150326796,105555.55555555556,0.02194,segment_matching_annotaudio_Aditya_2018-08-16_2324_156,-10,Aditya_2018-08-16_2324_156,1,,,,
37,0.067901611328125,0.0030800000000000003,fm1,647.6683937823833,0.0251083682050791,0.0030800000000000003,89610.38961038961,94155.84415584416,0.0,0.089630126953125,0.01794,cf1,111.45786892554614,0.04887611522286052,0.02102,107580.82497212931,107692.3076923077,0.0030800000000000003,0.095428466796875,0.0029760000000000003,fm2,670.2412868632707,0.028288193793108745,0.023996,85349.46236559139,105510.75268817207,0.02102,segment_matching_annotaudio_Aditya_2018-08-16_2324_159,-10,Aditya_2018-08-16_2324_159,1,,,,
38,0.009796142578125,0.001248,fm1,1592.3566878980894,0.0033814784473766195,0.001248,95352.5641025641,104967.94871794873,0.0,0.026702880859375,0.014780000000000001,cf1,135.2813852813853,0.01280156454697228,0.016028,105751.01488497971,105953.99188092016,0.001248,0.042144775390625,0.001972,fm2,1012.1457489878543,0.014093254009311376,0.018000000000000002,89756.59229208926,105983.77281947262,0.016028,segment_matching_annotaudio_Aditya_2018-08-16_2324_165,-10,Aditya_2018-08-16_2324_165,1,,,,
39,0.204437255859375,0.002172,fm1,919.1176470588236,0.09189692805497876,0.002172,92541.4364640884,100368.3241252302,0.0,0.537689208984375,0.025872000000000003,cf1,77.27975270479135,0.2859343175955724,0.028044,105828.69511440939,105983.30241187382,0.002172,0.160797119140625,0.002956,fm2,675.6756756756756,0.07750899144957565,0.031,89986.46820027064,105886.33288227336,0.028044,segment_matching_annotaudio_Aditya_2018-08-16_2324_167,-10,Aditya_2018-08-16_2324_167,1,,,,
40,,,,,,,,,,0.030670166015625,0.015136000000000002,cf1,132.06550449022714,0.015082639352236868,0.020952000000000002,103660.14799154332,103792.28329809725,0.005816,0.025848388671875,0.001864,fm1,1068.3760683760684,0.011554986710794444,0.022816,88519.31330472103,102467.81115879829,0.020952000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_171,-10,Aditya_2018-08-16_2324_171,1,,,,
41,0.015777587890625,0.00016,fm1,11904.761904761905,0.0075041973766465965,0.002128,100000.0,81250.00000000001,0.001968,0.071807861328125,0.012728,cf1,157.03517587939697,0.033586585428735216,0.014856,106143.93463230671,106301.06851037084,0.002128,0.064971923828125,0.002144,fm2,929.3680297397771,0.027947906561532964,0.017,90485.07462686568,105410.44776119402,0.014856,segment_matching_annotaudio_Aditya_2018-08-16_2324_179,-10,Aditya_2018-08-16_2324_179,1,,,,
42,0.012176513671875,0.000312,fm1,6250.0,0.0051181400739274035,0.000312,99358.97435897436,105769.23076923077,0.0,0.140167236328125,0.012872,cf1,155.2795031055901,0.06731220751413698,0.013184,106121.81479179618,106354.87880671225,0.000312,0.055633544921875,0.001816,fm2,1096.4912280701753,0.023286116916510197,0.015,89207.04845814979,93612.33480176213,0.013184,segment_matching_annotaudio_Aditya_2018-08-16_2324_180,-10,Aditya_2018-08-16_2324_180,1,,,,
43,0.014312744140625,0.0015279999999999998,fm1,1302.0833333333333,0.005961524274786788,0.0015279999999999998,95549.7382198953,102094.24083769637,0.0,0.033782958984375,0.018571999999999998,cf1,107.66580534022394,0.014138252026935472,0.0201,104835.23583889726,104942.92483308207,0.0015279999999999998,0.016876220703125,0.0018960000000000001,fm2,1050.420168067227,0.005670734387825067,0.021996,93881.8565400844,103902.9535864979,0.0201,segment_matching_annotaudio_Aditya_2018-08-16_2324_182,-10,Aditya_2018-08-16_2324_182,2,,,,
44,0.131622314453125,0.001456,fm1,1366.120218579235,0.0629430125314805,0.001456,92032.96703296703,102335.16483516485,0.0,0.469696044921875,0.0204,cf1,98.00078400627207,0.1914387051683436,0.021856,104950.98039215688,105196.07843137256,0.001456,0.445770263671875,0.002144,fm2,929.3680297397771,0.2125455746093872,0.024,88152.98507462685,103544.776119403,0.021856,segment_matching_annotaudio_Aditya_2018-08-16_2324_184,-10,Aditya_2018-08-16_2324_184,1,,,,
45,,,,,,,,,,0.028289794921875,0.012424,cf1,160.87516087516087,0.014428143214018528,0.015072,105280.10302640052,105360.59240180296,0.002648,0.020782470703125,0.000924,fm1,2155.1724137931037,0.01010038595785242,0.015996,95238.09523809524,103896.10389610393,0.015072,segment_matching_annotaudio_Aditya_2018-08-16_2324_196,-10,Aditya_2018-08-16_2324_196,1,,,,
46,0.077545166015625,0.001052,fm1,1893.939393939394,0.03622221610185334,0.001052,100760.45627376426,105513.30798479088,0.0,0.137725830078125,0.01228,cf1,162.76041666666666,0.0839830531779234,0.013332,106026.05863192184,106351.79153094463,0.001052,0.122406005859375,0.001668,fm2,1196.1722488038274,0.051736522404804385,0.015,101318.94484412472,103717.02637889687,0.013332,segment_matching_annotaudio_Aditya_2018-08-16_2324_197,-10,Aditya_2018-08-16_2324_197,1,,,,
47,0.011383056640625,0.00042,fm1,4716.981132075472,0.0052224272248312924,0.001848,102380.9523809524,104761.90476190476,0.001428,0.108306884765625,0.038784,cf1,51.55702206640545,0.052960217085188235,0.040632,106435.64356435645,106667.69801980196,0.001848,0.055084228515625,0.001368,fm2,1453.4883720930234,0.022911671742662502,0.042,95760.23391812867,105263.15789473684,0.040632,segment_matching_annotaudio_Aditya_2018-08-16_2324_198,-10,Aditya_2018-08-16_2324_198,1,,,,
48,0.126007080078125,0.000816,fm1,2427.184466019417,0.056163420726922084,0.000816,105392.15686274509,107843.13725490196,0.0,0.255035400390625,0.016996,cf1,117.64705882352942,0.1338123541290644,0.017812,108849.1409743469,108907.97834784654,0.000816,0.143096923828125,0.002188,fm2,912.4087591240876,0.05547630721786447,0.02,44789.76234003657,107404.02193784279,0.017812,segment_matching_annotaudio_Aditya_2018-08-16_2324_20,-10,Aditya_2018-08-16_2324_20,2,,,,
49,0.028717041015625,0.0013599999999999999,fm1,1461.9883040935672,0.009920014506902336,0.0013599999999999999,100735.29411764706,105147.05882352943,0.0,0.063812255859375,0.020156,cf1,99.2063492063492,0.029378718403246882,0.021516,106072.63345901963,106221.47251438776,0.0013599999999999999,0.022064208984375,0.001088,fm2,1824.8175182481752,0.008475484735557398,0.022604,100183.82352941176,106617.64705882351,0.021516,segment_matching_annotaudio_Aditya_2018-08-16_2324_202,-10,Aditya_2018-08-16_2324_202,1,,,,
50,0.076690673828125,0.00256,fm1,778.816199376947,0.026427286805460786,0.00256,91406.25,95312.5,0.0,0.155181884765625,0.015052000000000001,cf1,132.8374070138151,0.0754662351215007,0.017612,104437.94844538931,104570.82115333511,0.00256,0.077850341796875,0.0038,fm2,525.2100840336135,0.02458865070682098,0.021412,90526.31578947367,104473.6842105263,0.017612,segment_matching_annotaudio_Aditya_2018-08-16_2324_208,-10,Aditya_2018-08-16_2324_208,2,,,,
51,0.076263427734375,0.002576,fm1,773.9938080495357,0.03196662734208213,0.002576,88509.31677018633,95496.89440993789,0.0,0.139312744140625,0.020224000000000002,cf1,98.85330170027679,0.062151153334548466,0.0228,107149.92088607595,107496.04430379748,0.002576,0.063934326171875,0.003188,fm2,626.5664160401002,0.02086006928081734,0.025988,87515.68381430363,106649.9372647428,0.0228,segment_matching_annotaudio_Aditya_2018-08-16_2324_211,-10,Aditya_2018-08-16_2324_211,1,,,,
52,0.059356689453125,0.0022559999999999998,fm1,883.3922261484099,0.0194865769288804,0.00266,99734.04255319152,103280.14184397164,0.000404,0.125518798828125,0.04166,cf1,48.00307219662058,0.051745125329925014,0.04432,105880.9409505521,106216.99471915507,0.00266,0.022247314453125,0.001212,fm2,1644.7368421052633,0.00988043457231657,0.045531999999999996,93234.32343234324,103135.31353135314,0.04432,segment_matching_annotaudio_Aditya_2018-08-16_2324_212,-10,Aditya_2018-08-16_2324_212,1,,,,
53,0.060333251953125,0.001468,fm1,1358.695652173913,0.026336393960376826,0.001468,100817.43869209806,104223.4332425068,0.0,0.102386474609375,0.017472,cf1,114.41647597254006,0.051914877092188665,0.018940000000000002,106341.5750915751,106398.80952380953,0.001468,0.121856689453125,0.00206,fm2,968.9922480620157,0.04676768762290134,0.021,94660.19417475727,103883.49514563108,0.018940000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_218,-10,Aditya_2018-08-16_2324_218,3,,,,
54,0.029571533203125,0.0010199999999999999,fm1,1953.125,0.012542323933279118,0.0010199999999999999,102941.17647058824,106862.74509803923,0.0,0.049407958984375,0.014447999999999999,cf1,138.35085777531822,0.02644815532526289,0.015468,106519.93355481727,105897.00996677742,0.0010199999999999999,0.029754638671875,0.001532,fm2,1302.0833333333333,0.011558718114829638,0.017,95953.00261096604,109660.57441253263,0.015468,segment_matching_annotaudio_Aditya_2018-08-16_2324_23,-10,Aditya_2018-08-16_2324_23,2,,,,
