,ifm_terminal_frequency,ifm_rms,ifm_region_id,ifm_peak_amplitude,ifm_peak_freq_resolution,ifm_peak_frequency,ifm_start,ifm_duration,ifm_stop,cf_terminal_frequency,cf_rms,cf_region_id,cf_peak_amplitude,cf_peak_freq_resolution,cf_peak_frequency,cf_start,cf_duration,cf_stop,tfm_terminal_frequency,tfm_rms,tfm_region_id,tfm_peak_amplitude,tfm_peak_freq_resolution,tfm_peak_frequency,tfm_start,tfm_duration,tfm_stop,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,terminal_frequency
44,92032.96703296703,0.0629430125314805,fm1,0.131622314453125,1366.120218579235,102335.16483516485,0.0,0.001456,0.001456,104950.98039215688,0.1914387051683436,cf1,0.469696044921875,98.00078400627207,105196.07843137256,0.001456,0.0204,0.021856,88152.98507462685,0.2125455746093872,fm2,0.445770263671875,929.3680297397771,103544.776119403,0.021856,0.002144,0.024,segment_matching_annotaudio_Aditya_2018-08-16_2324_184,-10,Aditya_2018-08-16_2324_184,1,,,,
45,,,,,,,,,,105280.10302640052,0.014428143214018528,cf1,0.028289794921875,160.87516087516087,105360.59240180296,0.002648,0.012424,0.015072,95238.09523809524,0.01010038595785242,fm1,0.020782470703125,2155.1724137931037,103896.10389610393,0.015072,0.000924,0.015996,segment_matching_annotaudio_Aditya_2018-08-16_2324_196,-10,Aditya_2018-08-16_2324_196,1,,,,
46,100760.45627376426,0.03622221610185334,fm1,0.077545166015625,1893.939393939394,105513.30798479088,0.0,0.001052,0.001052,106026.05863192184,0.0839830531779234,cf1,0.137725830078125,162.76041666666666,106351.79153094463,0.001052,0.01228,0.013332,101318.94484412472,0.051736522404804385,fm2,0.122406005859375,1196.1722488038274,103717.02637889687,0.013332,0.001668,0.015,segment_matching_annotaudio_Aditya_2018-08-16_2324_197,-10,Aditya_2018-08-16_2324_197,1,,,,
47,102380.9523809524,0.0052224272248312924,fm1,0.011383056640625,4716.981132075472,104761.90476190476,0.001428,0.00042,0.001848,106435.64356435645,0.052960217085188235,cf1,0.108306884765625,51.55702206640545,106667.69801980196,0.001848,0.038784,0.040632,95760.23391812867,0.022911671742662502,fm2,0.055084228515625,1453.4883720930234,105263.15789473684,0.040632,0.001368,0.042,segment_matching_annotaudio_Aditya_2018-08-16_2324_198,-10,Aditya_2018-08-16_2324_198,1,,,,
48,105392.15686274509,0.056163420726922084,fm1,0.126007080078125,2427.184466019417,107843.13725490196,0.0,0.000816,0.000816,108849.1409743469,0.1338123541290644,cf1,0.255035400390625,117.64705882352942,108907.97834784654,0.000816,0.016996,0.017812,44789.76234003657,0.05547630721786447,fm2,0.143096923828125,912.4087591240876,107404.02193784279,0.017812,0.002188,0.02,segment_matching_annotaudio_Aditya_2018-08-16_2324_20,-10,Aditya_2018-08-16_2324_20,2,,,,
49,100735.29411764706,0.009920014506902336,fm1,0.028717041015625,1461.9883040935672,105147.05882352943,0.0,0.0013599999999999999,0.0013599999999999999,106072.63345901963,0.029378718403246882,cf1,0.063812255859375,99.2063492063492,106221.47251438776,0.0013599999999999999,0.020156,0.021516,100183.82352941176,0.008475484735557398,fm2,0.022064208984375,1824.8175182481752,106617.64705882351,0.021516,0.001088,0.022604,segment_matching_annotaudio_Aditya_2018-08-16_2324_202,-10,Aditya_2018-08-16_2324_202,1,,,,
50,91406.25,0.026427286805460786,fm1,0.076690673828125,778.816199376947,95312.5,0.0,0.00256,0.00256,104437.94844538931,0.0754662351215007,cf1,0.155181884765625,132.8374070138151,104570.82115333511,0.00256,0.015052000000000001,0.017612,90526.31578947367,0.02458865070682098,fm2,0.077850341796875,525.2100840336135,104473.6842105263,0.017612,0.0038,0.021412,segment_matching_annotaudio_Aditya_2018-08-16_2324_208,-10,Aditya_2018-08-16_2324_208,2,,,,
51,88509.31677018633,0.03196662734208213,fm1,0.076263427734375,773.9938080495357,95496.89440993789,0.0,0.002576,0.002576,107149.92088607595,0.062151153334548466,cf1,0.139312744140625,98.85330170027679,107496.04430379748,0.002576,0.020224000000000002,0.0228,87515.68381430363,0.02086006928081734,fm2,0.063934326171875,626.5664160401002,106649.9372647428,0.0228,0.003188,0.025988,segment_matching_annotaudio_Aditya_2018-08-16_2324_211,-10,Aditya_2018-08-16_2324_211,1,,,,
52,99734.04255319152,0.0194865769288804,fm1,0.059356689453125,883.3922261484099,103280.14184397164,0.000404,0.0022559999999999998,0.00266,105880.9409505521,0.051745125329925014,cf1,0.125518798828125,48.00307219662058,106216.99471915507,0.00266,0.04166,0.04432,93234.32343234324,0.00988043457231657,fm2,0.022247314453125,1644.7368421052633,103135.31353135314,0.04432,0.001212,0.045531999999999996,segment_matching_annotaudio_Aditya_2018-08-16_2324_212,-10,Aditya_2018-08-16_2324_212,1,,,,
53,100817.43869209806,0.026336393960376826,fm1,0.060333251953125,1358.695652173913,104223.4332425068,0.0,0.001468,0.001468,106341.5750915751,0.051914877092188665,cf1,0.102386474609375,114.41647597254006,106398.80952380953,0.001468,0.017472,0.018940000000000002,94660.19417475727,0.04676768762290134,fm2,0.121856689453125,968.9922480620157,103883.49514563108,0.018940000000000002,0.00206,0.021,segment_matching_annotaudio_Aditya_2018-08-16_2324_218,-10,Aditya_2018-08-16_2324_218,3,,,,
54,102941.17647058824,0.012542323933279118,fm1,0.029571533203125,1953.125,106862.74509803923,0.0,0.0010199999999999999,0.0010199999999999999,106519.93355481727,0.02644815532526289,cf1,0.049407958984375,138.35085777531822,105897.00996677742,0.0010199999999999999,0.014447999999999999,0.015468,95953.00261096604,0.011558718114829638,fm2,0.029754638671875,1302.0833333333333,109660.57441253263,0.015468,0.001532,0.017,segment_matching_annotaudio_Aditya_2018-08-16_2324_23,-10,Aditya_2018-08-16_2324_23,2,,,,
55,97807.75716694773,0.02295938705015944,fm1,0.073944091796875,841.7508417508417,102023.60876897133,0.000356,0.002372,0.002728,102741.1592383344,0.07546717630400747,cf1,0.144317626953125,104.60251046025104,102845.7836367441,0.002728,0.019116,0.021844,90390.87947882737,0.01963636546921189,fm2,0.068756103515625,811.6883116883117,104234.52768729643,0.021844,0.002456,0.0243,segment_matching_annotaudio_Aditya_2018-08-16_2324_236,-10,Aditya_2018-08-16_2324_236,1,,,,
56,98623.8532110092,0.01778575176606788,fm1,0.055511474609375,1141.552511415525,104931.19266055047,0.0,0.001744,0.001744,106824.32926383508,0.054783913216822175,cf1,0.144866943359375,36.54970760233918,106933.9864025148,0.001744,0.054715999999999994,0.05646,99609.375,0.015782330339501792,fm2,0.040191650390625,1295.3367875647666,105468.75,0.05646,0.001536,0.057996000000000006,segment_matching_annotaudio_Aditya_2018-08-16_2324_247,-10,Aditya_2018-08-16_2324_247,1,,,,
57,101910.82802547769,0.021181558669336176,fm1,0.055328369140625,1582.2784810126584,104299.36305732484,0.0,0.001256,0.001256,106829.18085678435,0.05188297343648795,cf1,0.107818603515625,89.60573476702507,107008.42444882596,0.001256,0.022316,0.023572,102240.8963585434,0.010551438258127072,fm2,0.027496337890625,1396.6480446927374,104341.73669467786,0.023572,0.001428,0.025,segment_matching_annotaudio_Aditya_2018-08-16_2324_248,-10,Aditya_2018-08-16_2324_248,1,,,,
58,96989.96655518394,0.009437072859517885,fm1,0.018341064453125,1666.666666666667,103678.92976588626,0.00112,0.001196,0.002316,105124.70771628997,0.02384870014725295,cf1,0.047882080078125,97.38994935722631,105368.27747466876,0.002316,0.020528,0.022844,92764.3784786642,0.021042700056050582,fm2,0.046173095703125,925.9259259259261,105287.56957328386,0.022844,0.002156,0.025,segment_matching_annotaudio_Aditya_2018-08-16_2324_253,-10,Aditya_2018-08-16_2324_253,1,,,,
59,101415.09433962264,0.0073563847090421875,fm1,0.015594482421875,4629.62962962963,106132.07547169813,0.001984,0.000424,0.002408,106196.12068965516,0.02333804602325496,cf1,0.048614501953125,107.7121930202499,106357.75862068962,0.002408,0.01856,0.020968,98505.43478260867,0.009841256011657508,fm2,0.024200439453125,1351.3513513513512,103940.21739130435,0.020968,0.001472,0.02244,segment_matching_annotaudio_Aditya_2018-08-16_2324_254,-10,Aditya_2018-08-16_2324_254,1,,,,
60,93661.97183098592,0.07511302553036972,fm1,0.148651123046875,1404.4943820224719,104225.35211267606,0.0,0.0014199999999999998,0.0014199999999999998,107082.7489481066,0.06286311081841457,cf1,0.119354248046875,140.21312394840157,107433.38008415149,0.0014199999999999998,0.01426,0.01568,91810.34482758619,0.04615602198261616,fm2,0.141632080078125,859.1065292096221,106465.51724137932,0.01568,0.00232,0.018000000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_255,-10,Aditya_2018-08-16_2324_255,1,,,,
61,103860.29411764706,0.03461510618852151,fm1,0.116607666015625,915.7509157509156,105238.97058823529,0.0,0.002176,0.002176,107111.35611907387,0.11670379780940066,cf1,0.199554443359375,110.22927689594357,107331.86328555677,0.002176,0.01814,0.020316,103919.23990498815,0.04211108052480562,fm2,0.117034912109375,1184.8341232227488,104513.06413301664,0.020316,0.001684,0.022000000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_256,-10,Aditya_2018-08-16_2324_256,1,,,,
62,,,,,,,,,,106101.59302675084,0.035778641442232584,cf1,0.076995849609375,75.12019230769229,106289.44995491435,0.000708,0.026616,0.027324,95730.02754820936,0.00982435591154917,fm1,0.024566650390625,1373.6263736263734,103994.49035812671,0.027324,0.001452,0.028776,segment_matching_annotaudio_Aditya_2018-08-16_2324_280,-10,Aditya_2018-08-16_2324_280,1,,,,
63,94327.17678100264,0.006949776172436587,fm1,0.016265869140625,1315.7894736842104,102902.37467018471,0.0,0.001516,0.001516,103296.55897031787,0.019827964883516163,cf1,0.040252685546875,131.30252100840335,103362.22747570266,0.001516,0.015228,0.016744,89982.26950354611,0.0066672278654270655,fm2,0.023223876953125,883.3922261484099,104609.9290780142,0.016744,0.0022559999999999998,0.019,segment_matching_annotaudio_Aditya_2018-08-16_2324_285,-10,Aditya_2018-08-16_2324_285,1,,,,
64,30241.935483870966,0.002380617190529541,fm1,0.007171630859375,3968.2539682539677,106854.83870967741,0.000784,0.000496,0.00128,106075.02038597444,0.01548911438044266,cf1,0.034759521484375,135.8695652173913,106210.92688230496,0.00128,0.014716,0.015996,96000.0,0.010960363265620877,fm2,0.023101806640625,1984.1269841269839,104000.0,0.015996,0.001,0.016996,segment_matching_annotaudio_Aditya_2018-08-16_2324_288,-10,Aditya_2018-08-16_2324_288,1,,,,
65,97222.22222222223,0.01815427807548604,fm1,0.039764404296875,1152.073732718894,103009.25925925926,0.0,0.0017280000000000002,0.0017280000000000002,104827.48334493386,0.03681569898315167,cf1,0.100921630859375,49.711672300656204,104877.19996022672,0.0017280000000000002,0.040228,0.041956,98976.10921501707,0.009119502677753166,fm2,0.021087646484375,1700.6802721088434,96416.38225255975,0.041956,0.001172,0.043128,segment_matching_annotaudio_Aditya_2018-08-16_2324_30,-10,Aditya_2018-08-16_2324_30,1,,,,
66,100657.8947368421,0.042160060600692335,fm1,0.141998291015625,1308.9005235602094,105263.15789473684,0.0,0.0015199999999999999,0.0015199999999999999,106382.97872340426,0.16366463984040247,cf1,0.330963134765625,136.31406761177755,106587.56137479543,0.0015199999999999999,0.014663999999999998,0.016184,88778.40909090909,0.10194026209792098,fm2,0.256927490234375,708.2152974504248,106534.09090909091,0.016184,0.002816,0.019,segment_matching_annotaudio_Aditya_2018-08-16_2324_31,-10,Aditya_2018-08-16_2324_31,2,,,,
67,96323.52941176473,0.16723210209461226,fm1,0.384185791015625,1461.9883040935672,101470.58823529413,0.0,0.0013599999999999999,0.0013599999999999999,106134.03489338137,0.48239657651640294,cf1,0.863128662109375,138.42746400885937,106341.73359180283,0.0013599999999999999,0.014444,0.015804,100334.44816053512,0.1598700461943834,fm2,0.399810791015625,1666.666666666667,103678.92976588626,0.015804,0.001196,0.017,segment_matching_annotaudio_Aditya_2018-08-16_2324_41,-10,Aditya_2018-08-16_2324_41,2,,,,
68,103040.54054054053,0.006350813891197986,fm1,0.016265869140625,3333.333333333333,104729.72972972973,0.001472,0.000592,0.002064,106309.10165484637,0.01972582394942636,cf1,0.044342041015625,73.85524372230428,106419.91725768322,0.002064,0.027072000000000002,0.029136000000000002,98118.27956989247,0.009989449477792482,fm2,0.028350830078125,1336.8983957219252,106182.79569892476,0.029136000000000002,0.0014880000000000002,0.030624000000000002,segment_matching_annotaudio_Aditya_2018-08-16_2324_55,-10,Aditya_2018-08-16_2324_55,1,,,,
69,97378.27715355807,0.016239001707134357,fm1,0.047882080078125,932.8358208955223,103932.58426966293,0.000436,0.002136,0.002572,106170.25328508856,0.03184095427789821,cf1,0.067535400390625,95.20182787509519,106360.693201295,0.002572,0.021004,0.023576,100806.4516129032,0.009091851201329154,fm2,0.020660400390625,3968.2539682539677,102822.58064516127,0.023576,0.000496,0.024072,segment_matching_annotaudio_Aditya_2018-08-16_2324_56,-10,Aditya_2018-08-16_2324_56,1,,,,
70,95776.03143418467,0.01066623662328694,fm1,0.022491455078125,980.3921568627452,105108.0550098232,0.00045599999999999997,0.002036,0.0024920000000000003,107778.09147374364,0.016616351580445568,cf1,0.037872314453125,141.08352144469524,107989.8362507058,0.0024920000000000003,0.014168,0.016659999999999998,89743.58974358975,0.013361478005473049,fm2,0.039459228515625,853.2423208191126,95299.1452991453,0.016659999999999998,0.00234,0.019,segment_matching_annotaudio_Aditya_2018-08-16_2324_59,-10,Aditya_2018-08-16_2324_59,3,,,,
71,93707.25034199726,0.022332175914760256,fm1,0.066741943359375,683.0601092896175,104651.16279069765,0.000536,0.002924,0.00346,106611.9441571872,0.046841597951171834,cf1,0.096893310546875,64.61617989144482,106805.84281282319,0.00346,0.030944,0.034404000000000004,102850.53929121727,0.0204659407899206,fm2,0.055938720703125,769.2307692307692,106702.61941448382,0.034404000000000004,0.0025960000000000002,0.037000000000000005,segment_matching_annotaudio_Aditya_2018-08-16_2324_62,-10,Aditya_2018-08-16_2324_62,1,,,,
72,101993.86503067485,0.008837409918437188,fm1,0.027801513671875,1524.3902439024394,105828.22085889573,0.00045999999999999996,0.0013039999999999998,0.0017640000000000002,105682.11234791613,0.03133634204510808,cf1,0.058624267578125,129.39958592132504,105940.97851410821,0.0017640000000000002,0.015452,0.017216,85201.79372197308,0.02967868014819597,fm2,0.082550048828125,1116.0714285714287,103699.55156950672,0.017216,0.001784,0.019,segment_matching_annotaudio_Aditya_2018-08-16_2324_69,-10,Aditya_2018-08-16_2324_69,1,,,,
73,93883.3570412518,0.08170286821703612,fm1,0.188079833984375,710.2272727272727,106330.01422475108,0.0,0.0028120000000000003,0.0028120000000000003,107065.65793028912,0.1537587316165711,cf1,0.296600341796875,135.06212857914642,107403.40448527424,0.0028120000000000003,0.014804,0.017616,88087.24832214766,0.10280555795542913,fm2,0.186126708984375,836.1204013377927,106124.16107382553,0.017616,0.002384,0.02,segment_matching_annotaudio_Aditya_2018-08-16_2324_7,-10,Aditya_2018-08-16_2324_7,2,,,,
74,103326.6129032258,0.03465604512061366,fm1,0.099151611328125,1004.016064257028,104334.67741935485,0.0,0.001984,0.001984,105437.66578249338,0.07902607326432172,cf1,0.134979248046875,661.3756613756614,106100.79575596817,0.001984,0.003016,0.005,,,,,,,,,,segment_matching_annotaudio_Aditya_2018-08-16_2324_72,-10,Aditya_2018-08-16_2324_72,1,,,,
75,98140.4958677686,0.01542980732987483,fm1,0.044036865234375,1028.80658436214,102272.72727272726,0.0,0.001936,0.001936,105049.81884057973,0.05876128554701016,cf1,0.120941162109375,45.28165187466039,105140.39855072463,0.001936,0.044160000000000005,0.046096,97689.0756302521,0.018682299793366688,fm2,0.041717529296875,1046.0251046025103,103991.59663865546,0.046096,0.0019039999999999999,0.048,segment_matching_annotaudio_Aditya_2018-08-16_2324_85,-10,Aditya_2018-08-16_2324_85,1,,,,
76,97122.30215827339,0.032300718968070866,fm1,0.060272216796875,1785.7142857142858,107014.38848920864,0.0,0.001112,0.001112,108052.61957265607,0.13149735284872274,cf1,0.331268310546875,38.01703163017032,108128.6594175348,0.001112,0.052604,0.053716,103260.8695652174,0.014493498198388485,fm2,0.038482666015625,1543.20987654321,106366.4596273292,0.053716,0.001288,0.055004,segment_matching_annotaudio_Aditya_2018-08-16_2324_88,-10,Aditya_2018-08-16_2324_88,1,,,,
77,99005.42495479203,0.0705028419581611,fm1,0.183990478515625,902.5270758122743,103526.2206148282,0.0,0.002212,0.002212,105705.14529458813,0.13183139323894316,cf1,0.253509521484375,133.26226012793177,106105.0386563583,0.002212,0.015004,0.017216,94109.19540229882,0.04808731146115011,fm2,0.135101318359375,716.3323782234958,103089.08045977012,0.017216,0.002784,0.02,segment_matching_annotaudio_Aditya_2018-08-16_2324_91,-10,Aditya_2018-08-16_2324_91,1,,,,
78,91900.31152647977,0.013357691959471618,fm1,0.033721923828125,776.3975155279503,94626.16822429906,0.00042800000000000005,0.002568,0.002996,104797.70064116736,0.0380051167906034,cf1,0.093475341796875,110.52166224580016,104963.51978775149,0.002996,0.018092,0.021088,87225.27472527474,0.025957629652740517,fm2,0.071502685546875,684.931506849315,95123.62637362641,0.021088,0.002912,0.024,segment_matching_annotaudio_Aditya_2018-08-16_2324_95,-10,Aditya_2018-08-16_2324_95,1,,,,
79,96741.34419551934,0.0037726885753987813,fm1,0.010467529296875,1016.260162601626,102342.15885947047,0.000528,0.001964,0.0024920000000000003,103841.59589176378,0.018068156517078462,cf1,0.040435791015625,98.73617693522907,103940.35157021528,0.0024920000000000003,0.020252000000000003,0.022744,90425.53191489364,0.006323862407073736,fm2,0.017730712890625,883.3922261484099,101950.3546099291,0.022744,0.0022559999999999998,0.025,segment_matching_annotaudio_Aditya_2018-08-17_01_76,-10,Aditya_2018-08-17_01_76,1,,,,
80,,,,,,,,,,104111.40583554377,0.01891064988745286,cf1,0.048858642578125,189.3939393939394,104206.13868889732,0.001228,0.010556,0.011784000000000001,87093.86281588447,0.022449165571103817,fm1,0.049835205078125,899.2805755395682,91606.49819494585,0.011784000000000001,0.002216,0.013999999999999999,segment_matching_annotaudio_Aditya_2018-08-17_01_78,-10,Aditya_2018-08-17_01_78,1,,,,
81,14705.882352941177,0.008756480566936406,fm1,0.014129638671875,13888.888888888889,14705.882352941177,0.002364,0.000136,0.0025,102783.10940499043,0.017018905246850406,cf1,0.034759521484375,191.8649270913277,102975.04798464492,0.0025,0.01042,0.01292,89423.07692307694,0.019452124756419137,fm2,0.050872802734375,957.8544061302682,100000.0,0.01292,0.0020800000000000003,0.015,segment_matching_annotaudio_Aditya_2018-08-17_01_79,-10,Aditya_2018-08-17_01_79,1,,,,
82,94922.73730684326,0.05638207468176661,fm1,0.127349853515625,1101.3215859030836,101545.25386313463,0.0,0.001812,0.001812,102337.16475095788,0.07627852028145576,cf1,0.187835693359375,76.61661048115229,102720.30651340996,0.001812,0.0261,0.027912,90517.24137931038,0.01692668838866581,fm2,0.050079345703125,954.1984732824428,101053.6398467433,0.027912,0.002088,0.03,segment_matching_annotaudio_Aditya_2018-08-17_01_82,-10,Aditya_2018-08-17_01_82,1,,,,
83,88323.35329341321,0.1074605465931029,fm1,0.239593505859375,598.0861244019137,90718.56287425153,0.0,0.0033399999999999997,0.0033399999999999997,101896.36752136752,0.2572224804419516,cf1,0.454193115234375,133.47570742124933,102029.91452991453,0.0033399999999999997,0.014976,0.018316,85692.99552906111,0.11384865373957682,fm2,0.285980224609375,744.047619047619,100223.54694485843,0.018316,0.002684,0.021,segment_matching_annotaudio_Aditya_2018-08-17_01_83,-10,Aditya_2018-08-17_01_83,1,,,,
84,91292.13483146069,0.00841612454825017,fm1,0.021697998046875,1396.6480446927374,101825.84269662922,0.0002,0.001424,0.0016239999999999998,102909.33694181324,0.019091538034017464,cf1,0.039703369140625,135.2813852813853,102571.04194857916,0.0016239999999999998,0.014780000000000001,0.016404,86907.44920993228,0.007608170379371563,fm2,0.019073486328125,1126.1261261261259,101015.8013544018,0.016404,0.001772,0.018175999999999998,segment_matching_annotaudio_Aditya_2018-08-17_12_103,-10,Aditya_2018-08-17_12_103,1,,,,
85,,,,,,,,,,105917.4684131216,0.03492647385049266,cf1,0.073699951171875,57.95085767269356,106178.27750086936,0.000484,0.034508,0.034992,94594.59459459462,0.015946213638122382,fm1,0.030303955078125,2232.1428571428573,104729.72972972973,0.034992,0.0008880000000000001,0.03588,segment_matching_annotaudio_Aditya_2018-08-17_12_104,-10,Aditya_2018-08-17_12_104,1,,,,
86,95762.7118644068,0.0230646054125475,fm1,0.043121337890625,1689.1891891891892,109322.03389830508,0.000356,0.00118,0.001536,111851.48623450696,0.06250971727704928,cf1,0.153289794921875,54.83658697082694,111878.90753537348,0.001536,0.036468,0.038004,95138.88888888886,0.050837579280161034,fm2,0.104339599609375,1381.21546961326,108333.33333333331,0.038004,0.00144,0.039444,segment_matching_annotaudio_Aditya_2018-08-17_12_116,-10,Aditya_2018-08-17_12_116,1,,,,
87,108974.35897435898,0.012273646234147709,fm1,0.031890869140625,1824.8175182481752,109890.1098901099,0.000452,0.001092,0.001544,111922.59675405743,0.031944916192247784,cf1,0.059417724609375,124.81278082875687,112047.44069912608,0.001544,0.01602,0.017564,108303.24909747293,0.013500080201784156,fm2,0.037200927734375,1798.5611510791364,109205.7761732852,0.017564,0.001108,0.018672,segment_matching_annotaudio_Aditya_2018-08-17_12_118,-10,Aditya_2018-08-17_12_118,1,,,,
88,91560.50955414012,0.007926755773562699,fm1,0.018035888671875,1582.2784810126584,97133.75796178344,0.0005480000000000001,0.001256,0.0018039999999999998,104205.60747663553,0.024119826808264033,cf1,0.049957275390625,116.76786548341896,104322.42990654203,0.0018920000000000002,0.01712,0.019012,88400.9009009009,0.025831839020810737,fm2,0.059722900390625,1121.0762331838564,95720.72072072072,0.019012,0.0017760000000000002,0.020788,segment_matching_annotaudio_Aditya_2018-08-17_12_15,-10,Aditya_2018-08-17_12_15,1,,,,
89,93639.57597173145,0.011071534840955084,fm1,0.021453857421875,1760.5633802816901,101590.10600706712,0.000768,0.001132,0.0019,102248.27882960413,0.03285548715612103,cf1,0.067596435546875,107.52688172043013,102355.85197934596,0.0019,0.018591999999999997,0.020492,82228.11671087533,0.04031241104447055,fm2,0.093414306640625,661.3756613756614,95159.15119363397,0.020492,0.003016,0.023508,segment_matching_annotaudio_Aditya_2018-08-17_12_16,-10,Aditya_2018-08-17_12_16,1,,,,
90,107142.85714285713,0.02047356206683772,fm1,0.035369873046875,3378.3783783783783,108843.53741496599,0.000708,0.000588,0.001296,111058.32480631486,0.06254015058047951,cf1,0.118316650390625,73.0780473545747,111094.8691711738,0.001296,0.027364,0.02866,104395.6043956044,0.01963582747865434,fm2,0.036224365234375,1824.8175182481752,108974.35897435898,0.02866,0.001092,0.029751999999999997,segment_matching_annotaudio_Aditya_2018-08-17_12_2,-10,Aditya_2018-08-17_12_2,2,,,,
91,98979.59183673467,0.04301762521552932,fm1,0.074920654296875,2032.520325203252,105102.04081632654,0.000572,0.00098,0.001552,104717.22475682189,0.17937346104569954,cf1,0.360382080078125,43.0366672404889,104781.78531462511,0.001552,0.046468,0.04802,99480.96885813148,0.03781642261095925,fm2,0.068878173828125,1724.1379310344828,103806.22837370244,0.04802,0.0011560000000000001,0.049176,segment_matching_annotaudio_Aditya_2018-08-17_12_21,-10,Aditya_2018-08-17_12_21,1,,,,
92,,,,,,,,,,102237.85166240412,0.022137646685688645,cf1,0.046051025390625,127.81186094069531,102301.79028132994,0.000596,0.01564,0.016236,94462.54071661238,0.012567231405211904,fm1,0.028656005859375,1623.3766233766235,102605.8631921824,0.016236,0.001228,0.017464,segment_matching_annotaudio_Aditya_2018-08-17_12_28,-10,Aditya_2018-08-17_12_28,2,,,,
93,97074.4680851064,0.004980889908509784,fm1,0.011505126953125,2631.578947368421,101063.82978723405,0.000776,0.000752,0.0015279999999999998,102471.67868177137,0.018171080340258744,cf1,0.037445068359375,57.20823798627003,102528.89346607162,0.0015279999999999998,0.034956,0.036483999999999996,91412.74238227148,0.00806807068487008,fm2,0.019378662109375,1381.21546961326,99722.99168975068,0.036483999999999996,0.001444,0.037927999999999996,segment_matching_annotaudio_Aditya_2018-08-17_12_29,-10,Aditya_2018-08-17_12_29,1,,,,
94,95360.82474226804,0.012114239014888863,fm1,0.030975341796875,1712.3287671232874,101374.5704467354,0.000524,0.001164,0.0016879999999999998,102189.24478401412,0.02712479341559033,cf1,0.054534912109375,146.88601645123384,102042.31560387893,0.0016879999999999998,0.013612,0.0153,85020.24291497974,0.011284851291661806,fm2,0.026153564453125,1008.0645161290324,103744.93927125506,0.0153,0.0019760000000000003,0.017276,segment_matching_annotaudio_Aditya_2018-08-17_12_33,-10,Aditya_2018-08-17_12_33,1,,,,
95,97440.94488188977,0.015776780066737217,fm1,0.029754638671875,1953.125,102362.20472440946,9.6e-05,0.001016,0.001112,104583.33333333331,0.0312972121434011,cf1,0.078033447265625,41.65972337943676,104750.0,0.001112,0.048,0.049112,95394.73684210527,0.006870385545276735,fm2,0.015594482421875,1633.9869281045749,101151.3157894737,0.049112,0.001216,0.050328,segment_matching_annotaudio_Aditya_2018-08-17_12_39,-10,Aditya_2018-08-17_12_39,2,,,,
96,97413.79310344828,0.007524660379554437,fm1,0.016021728515625,1712.3287671232874,103448.27586206897,0.001016,0.00116,0.002176,104674.79674796748,0.025883168561744545,cf1,0.051483154296875,145.09576320371445,104747.38675958187,0.002176,0.013775999999999998,0.015952,94430.9927360775,0.017158025327699937,fm2,0.036712646484375,1207.729468599034,105326.87651331721,0.015952,0.001652,0.017603999999999998,segment_matching_annotaudio_Aditya_2018-08-17_12_4,-10,Aditya_2018-08-17_12_4,1,,,,
97,93982.16939078752,0.012042402283085864,fm1,0.028533935546875,741.8397626112759,102526.0029717682,0.0,0.0026920000000000004,0.0026920000000000004,103105.16383599244,0.02817527511354518,cf1,0.069549560546875,85.76329331046313,103276.7198490307,0.0026920000000000004,0.023316,0.026008,94758.06451612904,0.005571200729842817,fm2,0.013336181640625,2000.0,98790.32258064515,0.026008,0.000992,0.027000000000000003,segment_matching_annotaudio_Aditya_2018-08-17_12_44,-10,Aditya_2018-08-17_12_44,1,,,,
98,97689.0756302521,0.008102316174259253,fm1,0.020538330078125,1046.0251046025103,103466.38655462186,0.0,0.0019039999999999999,0.0019039999999999999,104646.73395543707,0.023390501607160986,cf1,0.049285888671875,95.20182787509519,104837.17387164349,0.0019039999999999999,0.021004,0.022908,97426.47058823529,0.006006004955656332,fm2,0.013092041015625,1824.8175182481752,102941.17647058824,0.022908,0.001088,0.023996,segment_matching_annotaudio_Aditya_2018-08-17_12_50,-10,Aditya_2018-08-17_12_50,1,,,,
99,94758.06451612904,0.039764568621374966,fm1,0.066009521484375,2000.0,98790.32258064515,0.000872,0.000992,0.001864,104572.78192749133,0.11503116064631905,cf1,0.221893310546875,91.07468123861568,104709.41883767533,0.001864,0.021956,0.023819999999999997,90144.23076923077,0.07559140497339696,fm2,0.161895751953125,1196.1722488038274,97355.76923076923,0.023819999999999997,0.0016640000000000001,0.025484,segment_matching_annotaudio_Aditya_2018-08-17_12_53,-10,Aditya_2018-08-17_12_53,2,,,,
100,92857.14285714287,0.008792605518533163,fm1,0.020904541015625,1184.8341232227488,102380.9523809524,0.000412,0.00168,0.002092,104924.68134414832,0.016545434830301495,cf1,0.037139892578125,115.84800741427247,105040.55619930476,0.002092,0.01726,0.019352,89211.6182572614,0.0058744972091020605,fm2,0.016693115234375,1033.0578512396694,104771.78423236514,0.019352,0.001928,0.02128,segment_matching_annotaudio_Aditya_2018-08-17_12_68,-10,Aditya_2018-08-17_12_68,2,,,,
