,audio_file,duration,peak_amplitude,peak_freq_resolution,peak_frequency,region_id,rms,start,stop,terminal_frequency,terminal_frequency_threshold
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_79_hp,0.001372,0.074676513671875,1453.4883720930231,104227.40524781341,fm2,0.037543282989941744,0.015308,0.01668,91836.73469387756,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_83_hp,0.001188,0.089874267578125,1677.8523489932886,103535.35353535353,fm1,0.037536141034665634,0.000228,0.001416,95117.8451178451,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_83_hp,0.018032,0.214263916015625,110.86474501108647,105090.94942324757,cf1,0.10010963544581306,0.001416,0.019448,105035.49245785271,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_83_hp,0.000712,0.05810546875,2777.777777777778,101123.59550561798,fm2,0.02938788837439668,0.019448,0.02016,94101.12359550562,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp,0.00078,0.014984130859375,2551.0204081632655,91025.64102564102,cf1,0.005109078124293496,0.000316,0.001096,88461.53846153845,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp,0.00154,0.06170654296875,1295.3367875647668,104545.45454545456,fm1,0.02797314869985982,0.001096,0.002636,97402.59740259741,-10
2,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp,0.014396,0.109466552734375,138.88888888888889,108155.04306751877,cf2,0.057322326860059995,0.002636,0.017032,107807.72436787997,-10
3,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp,0.001732,0.039215087890625,1152.073732718894,105658.19861431872,fm2,0.021150732308541354,0.017032,0.018764,93533.4872979215,-10
4,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_90_hp,0.000904,0.0107421875,2192.9824561403507,88495.57522123895,cf3,0.00431826140070982,0.018764,0.019668,84070.79646017699,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_93_hp,0.014732,0.04296875,135.72204125950054,106502.85093673637,cf1,0.02008616395869331,0.001012,0.015744,106299.2125984252,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_93_hp,0.00146,0.023681640625,1366.120218579235,105479.45205479453,fm1,0.010923506188579986,0.015744,0.017204,95205.4794520548,-10
0,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_94_hp,0.020252,0.030120849609375,98.73617693522907,103249.06182105471,cf1,0.014856959178986029,0.000744,0.020996,103150.30614260319,-10
1,segment_matching_annotaudio_Aditya_2018-08-19_0120-0200_94_hp,0.00188,0.024566650390625,1059.322033898305,97872.34042553193,fm1,0.01183630607689515,0.020996,0.022876,87765.95744680852,-10
