,audio_file,duration,peak_amplitude,peak_freq_resolution,peak_frequency,region_id,rms,start,stop,terminal_frequency,terminal_frequency_threshold
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_22_hp,0.060156,0.314453125,33.244680851063826,107653.43440388325,cf1,0.14929682913702222,0.001936,0.062092,107620.1875124676,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_22_hp,0.001908,0.045166015625,1046.0251046025105,105345.91194968554,fm2,0.015075461352218227,0.062092,0.064,102725.36687631028,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_24_hp,0.001608,0.042266845703125,1237.6237623762377,103855.72139303484,fm1,0.020310663947971132,0.000736,0.002344,92039.8009950249,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_24_hp,0.0187,0.07415771484375,106.92899914456801,105401.0695187166,cf1,0.03912734247212378,0.002344,0.021044,105133.68983957221,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_24_hp,0.002792,0.059783935546875,714.2857142857143,105300.85959885387,fm2,0.024684871374433228,0.021044,0.023836,90616.04584527221,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_25_hp,0.001696,0.01971435546875,1173.7089201877934,102594.3396226415,fm1,0.0073254266378668526,0.000348,0.002044,96108.49056603773,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_25_hp,0.02064,0.037445068359375,96.86168151879117,103294.57364341085,cf1,0.020356959253338972,0.002044,0.022684,103439.92248062017,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_25_hp,0.002032,0.019989013671875,980.3921568627451,103838.58267716537,fm2,0.007348096777440075,0.022684,0.024716,95472.44094488189,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_26_hp,0.000936,0.031005859375,2118.64406779661,101495.7264957265,fm1,0.016080028270564983,0.000256,0.001192,95085.47008547008,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_26_hp,0.01582,0.083160400390625,126.39029322548028,102465.23388116309,cf1,0.044637990217092964,0.001192,0.017012,102275.600505689,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_26_hp,0.001972,0.05804443359375,1012.1457489878543,101926.97768762679,fm2,0.023608330571093385,0.017012,0.018984,90770.79107505071,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_28_hp,0.025584,0.032867431640625,78.14942169427947,104831.14446529081,cf1,0.015824242305162085,0.0007,0.026284,104713.88367729832,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_28_hp,0.001716,0.01947021484375,1162.7906976744187,103729.60372960374,fm1,0.008471267485265202,0.026284,0.028,92074.59207459209,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_30_hp,0.00142,0.03216552734375,1404.4943820224719,102112.67605633804,fm1,0.014604191647460378,0.000892,0.002312,91549.2957746479,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_30_hp,0.014436,0.053802490234375,138.50415512465375,102798.5591576614,cf1,0.030730190310537118,0.002312,0.016748,102798.5591576614,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_30_hp,0.002012,0.033782958984375,992.063492063492,101391.65009940357,fm2,0.01681463894727106,0.016748,0.01876,85984.09542743539,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_32_hp,0.001092,0.024261474609375,1824.8175182481752,108058.60805860806,fm1,0.011764266508987731,0.000164,0.001256,101648.35164835166,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_32_hp,0.051844,0.12249755859375,38.57429409041814,108382.84083018287,cf1,0.058434533719928634,0.001256,0.0531,108344.26355991051,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_32_hp,0.001412,0.045379638671875,1412.4293785310736,106940.50991501419,fm2,0.02427285642568219,0.0531,0.054512,101274.78753541078,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_33_hp,0.001184,0.060546875,1677.8523489932886,106418.91891891892,fm1,0.03292732087715481,0.000588,0.001772,96283.78378378379,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_33_hp,0.026864,0.1026611328125,74.42691277165824,109216.79571173317,cf1,0.049861854587858384,0.001772,0.028636,108993.44848123883,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_33_hp,0.001296,0.044097900390625,1533.7423312883436,108024.6913580247,fm2,0.022001574498620523,0.028636,0.029932,98765.43209876545,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_35_hp,0.001592,0.039825439453125,1250.0,109296.48241206032,fm1,0.018427784485620356,0.000352,0.001944,101758.79396984926,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_35_hp,0.02876,0.05572509765625,69.52169076751946,109700.97357440891,cf1,0.026520689367086934,0.001944,0.030704,109492.35048678721,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_35_hp,0.001464,0.024993896484375,1358.695652173913,107240.43715846994,fm2,0.011275688231031497,0.030704,0.032168,99726.77595628415,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_39_hp,0.000672,0.02801513671875,2941.176470588235,111607.14285714286,fm1,0.015282365296318809,4e-06,0.000676,107142.85714285714,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_39_hp,0.014104,0.044219970703125,141.7233560090703,111103.23312535451,cf1,0.02380841751801355,0.000676,0.01478,110961.42938173568,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_39_hp,0.00168,0.057525634765625,1184.8341232227488,108333.33333333334,fm2,0.02622131835907146,0.01478,0.01646,101785.71428571429,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_40_hp,0.001036,0.028778076171875,1923.076923076923,97490.34749034749,fm1,0.01277388893952906,0.000148,0.001184,93629.34362934362,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_40_hp,0.018152,0.032470703125,110.13215859030836,106214.19127368886,cf1,0.016652877808424827,0.001184,0.019336,106214.19127368886,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_40_hp,0.001268,0.0496826171875,1572.3270440251572,97791.79810725553,fm2,0.02052315773501223,0.019336,0.020604,92271.29337539432,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_41_hp,0.000944,0.114410400390625,2100.840336134454,102754.2372881356,fm1,0.056279608102757235,0.001028,0.001972,99576.27118644067,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_41_hp,0.045004,0.307586669921875,44.436544614290796,105746.15589725359,cf1,0.12814527571434986,0.001972,0.046976,105568.3939205404,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_41_hp,0.000788,0.042572021484375,2525.252525252525,102791.87817258884,fm2,0.02080262536587855,0.046976,0.047764,100253.80710659898,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_43_hp,0.001204,0.017669677734375,1655.6291390728477,100498.3388704319,fm1,0.009357139078144732,0.000368,0.001572,91362.12624584718,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_43_hp,0.010692,0.0279541015625,186.98578908002992,107089.41264496821,cf1,0.013141162233891723,0.001572,0.012264,106621.77328843996,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_43_hp,0.001456,0.03662109375,1366.120218579235,105082.4175824176,fm2,0.015827037085034707,0.012264,0.01372,88598.90109890111,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_44_hp,0.001008,0.046661376953125,1968.5039370078741,110119.04761904762,fm1,0.02294037857028884,0.000996,0.002004,104166.66666666667,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_44_hp,0.047612,0.21173095703125,42.00268817204301,110014.28211375285,cf1,0.10626033447283802,0.002004,0.049616,109951.27278837269,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_44_hp,0.001104,0.063385009765625,1798.5611510791366,107789.85507246378,fm2,0.027452819007611328,0.049616,0.05072,102355.07246376811,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_45_hp,0.001372,0.03729248046875,1453.4883720930231,107142.85714285714,fm1,0.01719840228705228,0.000444,0.001816,99854.22740524782,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_45_hp,0.042936,0.07470703125,46.57228017883756,109372.08869014349,cf1,0.03017336905032997,0.001816,0.044752,109325.50773243899,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_45_hp,0.00098,0.01910400390625,2032.520325203252,105102.04081632654,fm2,0.009298398825739818,0.044752,0.045732,102040.81632653062,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_46_hp,0.00148,0.217681884765625,1344.0860215053763,107432.43243243244,fm1,0.09509007668106569,0.000248,0.001728,97972.97297297299,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_46_hp,0.046844,0.316802978515625,42.69125683060109,109896.67833660661,cf1,0.13748851155486017,0.001728,0.048572,109811.28853214926,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_46_hp,0.000724,0.03009033203125,2747.252747252747,109116.02209944752,fm2,0.015673733454880746,0.048572,0.049296,103591.16022099448,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_47_hp,0.000604,0.026611328125,3289.4736842105262,107615.89403973511,fm1,0.012346278121672067,0.000808,0.001412,102649.00662251656,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_47_hp,0.017836,0.07928466796875,112.10762331838565,106974.65799506617,cf1,0.03749471273949682,0.001412,0.019248,106862.52522987218,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_47_hp,0.0014,0.0447998046875,1420.4545454545455,105714.28571428572,fm2,0.02159430790252047,0.019248,0.020648,93571.42857142858,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_62_hp,0.000628,0.017303466796875,3164.5569620253164,105095.54140127389,fm1,0.008723634349431615,0.000608,0.001236,101910.8280254777,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_62_hp,0.018564,0.0653076171875,107.7121930202499,107573.79875026934,cf1,0.033304713088400266,0.001236,0.0198,107519.93104934282,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_62_hp,0.001288,0.06005859375,1543.20987654321,105590.06211180126,fm2,0.026200110021734647,0.0198,0.021088,100155.2795031056,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_70_hp,0.001476,0.0172119140625,1351.3513513513512,106368.56368563687,fm1,0.007695363073316763,0.000296,0.001772,102303.52303523036,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_70_hp,0.04636,0.048919677734375,43.13319530710835,107204.48662640208,cf1,0.017683735560466502,0.001772,0.048132,107182.91630716136,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_70_hp,0.001336,0.016754150390625,1488.095238095238,104790.41916167665,fm2,0.006946155886714032,0.048132,0.049468,102544.91017964072,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_73_hp,0.000424,0.0189208984375,4629.62962962963,94339.62264150943,fm1,0.00784214094133159,0.000764,0.001188,103773.58490566038,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_73_hp,0.018968,0.09161376953125,105.39629005059022,107760.438633488,cf1,0.041994624301821305,0.001188,0.020156,107654.99789118516,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_73_hp,0.001248,0.053375244140625,1592.3566878980891,102564.10256410256,fm2,0.021358106081783835,0.020156,0.021404,101762.82051282052,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_74_hp,0.000984,0.039276123046875,2016.1290322580646,105691.05691056911,fm1,0.022933847997342258,0.00044,0.001424,100609.75609756098,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_74_hp,0.04646,0.1331787109375,43.044077134986225,108674.12828239346,cf1,0.0645719160840323,0.001424,0.047884,108609.55660783469,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_74_hp,0.001188,0.067291259765625,1677.8523489932886,106902.3569023569,fm2,0.03799997398240521,0.047884,0.049072,100168.35016835017,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_98_hp,0.000936,0.018096923828125,2118.64406779661,102564.10256410256,fm1,0.009406802795980024,0.000284,0.00122,98290.59829059828,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_98_hp,0.016004,0.08428955078125,124.9375312343828,104161.45963509122,cf1,0.04499522063916588,0.00122,0.017224,104161.45963509122,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_98_hp,0.001584,0.060028076171875,1256.2814070351758,103535.35353535356,fm2,0.026605100144200016,0.017224,0.018808,96590.9090909091,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_99_hp,0.001564,0.09942626953125,1275.5102040816328,104859.33503836319,fm1,0.04289051962090002,0.000992,0.002556,99744.2455242967,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_99_hp,0.013928,0.17303466796875,143.51320321469575,108127.51292360712,cf1,0.08704975175795474,0.002556,0.016484,107840.32165422171,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_99_hp,0.001996,0.06890869140625,1000.0,105210.42084168337,fm2,0.0327057312727832,0.016484,0.01848,93186.37274549098,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_100_hp,0.001556,0.25933837890625,1282.051282051282,103470.43701799486,fm1,0.12597613578698727,0.0,0.001556,93830.33419023137,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_100_hp,0.017596,0.406402587890625,113.63636363636364,105876.33553080246,cf1,0.1724717169934754,0.001556,0.019152,105705.84223687202,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_100_hp,0.001764,0.110443115234375,1131.2217194570135,104875.28344671203,fm2,0.06983543678077646,0.019152,0.020916,92403.62811791383,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_21502300_100_hp,0.001088,0.08953857421875,1824.8175182481752,91911.76470588235,cf2,0.045110477178473087,0.020916,0.022004,91911.76470588235,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_101_hp,0.000428,0.0198974609375,4629.62962962963,107476.6355140187,fm1,0.009963750014004583,0.00162,0.002048,102803.73831775702,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_101_hp,0.018096,0.142852783203125,110.4728236853734,108090.18567639258,cf1,0.07179725595825982,0.002048,0.020144,107869.14235190098,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_101_hp,0.002404,0.0604248046875,830.5647840531561,91098.16971713811,fm2,0.028242417500359402,0.020144,0.022548,89018.30282861898,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_102_hp,0.000192,0.01324462890625,10000.0,104166.66666666666,fm1,0.006659571415943168,0.001288,0.00148,98958.33333333333,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_102_hp,0.015124,0.052093505859375,132.20518244315178,105395.3980428458,cf1,0.025632780047203676,0.00148,0.016604,105197.03782068237,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_102_hp,0.00216,0.0428466796875,922.509225092251,103703.7037037037,fm2,0.017091138730107477,0.016604,0.018764,90277.77777777777,-10
3,segment_matching_annotaudio_Aditya_2018-08-16_21502300_102_hp,0.000176,0.019073486328125,10869.565217391304,85227.27272727274,cf2,0.008572033810916752,0.018764,0.01894,79545.45454545454,-10
4,segment_matching_annotaudio_Aditya_2018-08-16_21502300_102_hp,0.000548,0.0147705078125,3623.1884057971015,104014.59854014599,fm3,0.005920558275684602,0.01894,0.019488,83941.60583941606,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_104_hp,0.001744,0.26312255859375,1141.552511415525,103211.00917431194,fm1,0.14970786853880247,0.000668,0.002412,95756.88073394497,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_104_hp,0.01536,0.44232177734375,130.14055179593961,107096.35416666667,cf1,0.268992377568324,0.002412,0.017772,106966.14583333334,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_104_hp,0.002292,0.301177978515625,871.0801393728223,102966.84118673648,fm2,0.17580923579717916,0.017772,0.020064,92059.33682373473,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_106_hp,0.001392,0.043701171875,1428.5714285714287,104885.05747126437,fm1,0.016832900866065904,0.001048,0.00244,99856.32183908047,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_106_hp,0.014272,0.071075439453125,140.0560224089636,107413.11659192824,cf1,0.034894490660502396,0.00244,0.016712,107272.98206278025,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_106_hp,0.001564,0.0301513671875,1275.5102040816328,107416.87979539644,fm2,0.013245066447006737,0.016712,0.018276,96547.31457800513,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_108_hp,0.001188,0.0228271484375,1677.8523489932886,106060.60606060605,fm1,0.011683159813738929,4.8e-05,0.001236,99326.59932659932,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_108_hp,0.013608,0.0535888671875,146.88601645123384,106848.91240446798,cf1,0.028760863238608096,0.001236,0.014844,106701.94003527338,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_108_hp,0.002316,0.046630859375,862.0689655172414,103195.16407599309,fm2,0.019185194914805092,0.014844,0.01716,97150.25906735752,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_110_hp,0.017868,0.0931396484375,111.90689346463742,105551.82449070965,cf1,0.04206609157944563,0.000956,0.018824,105383.92657264385,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_110_hp,0.001704,0.04791259765625,1168.2242990654206,102699.53051643193,fm1,0.021300936332128876,0.018824,0.020528,92136.15023474178,-10
0,segment_matching_annotaudio_Aditya_2018-08-16_21502300_111_hp,0.001652,0.041412353515625,1207.729468599034,102905.56900726394,fm1,0.017872060238507834,0.00094,0.002592,95036.31961259081,-10
1,segment_matching_annotaudio_Aditya_2018-08-16_21502300_111_hp,0.013288,0.0709228515625,150.42117930204572,105508.72968091512,cf1,0.03980260410776258,0.002592,0.01588,105358.2179409994,-10
2,segment_matching_annotaudio_Aditya_2018-08-16_21502300_111_hp,0.00178,0.044189453125,1121.0762331838564,103370.78651685393,fm2,0.019298247559797047,0.01588,0.01766,94943.82022471911,-10
