video_path,annotation_id,Sampling minute,timestamp from camera,start_timestamp,start_framenumber,end_timestamp,end_framenumber,no. of flying bats,bat behaviour,strength (1 - strong, 0- weak),weak in (Behaviour Be, Bat number Bn),comments,Details on the comment,timestamp_border,led_border
/media/tbeleyur/THEJASVI_DATA_BACKUP_3/fieldwork_2018_002/horseshoe_bat/video/Horseshoe_bat_2018-08/2018-08-16/cam01/videodata/OrlovaChukaDome_01_20180817_03.00.00-04.00.00[R][@1e7f][2].avi,C1_0400-0412,NAN,1,2018-08-16 22:53:00,2,2018-08-16 22:53:10,20,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,"(590.4865253498716, 55.153357631379635, 112.86677643519215, 992.9494364196597)","(869.4971327373925, 1017.2205262270197, 36.39251981784446, 26.623503120256373)"
