video_path,annotation_id,Sampling minute,timestamp from camera,start_timestamp,start_framenumber,end_timestamp,end_framenumber,no. of flying bats,bat behaviour,"strength (1 - strong, 0-weak)","weak in (Behaviour Be, Number Bn)",Comments,Details on the comment,annotator
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_158,42,2,2018-08-17 02:42:37,2,2018-08-17 02:42:37,6,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_159,42,2,2018-08-17 02:42:40,12,2018-08-17 02:42:41,9,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_160,42,2,2018-08-17 02:42:41,16,2018-08-17 02:42:43,8,2,"P,T",1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_161,42,2,2018-08-17 02:42:43,15,2018-08-17 02:42:43,21,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_162,43,2,2018-08-17 02:43:15,9,2018-08-17 02:43:18,2,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_163,43,2,2018-08-17 02:43:24,2,2018-08-17 02:43:24,4,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_164,43,2,2018-08-17 02:43:24,11,2018-08-17 02:43:26,2,2,P,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_165,43,2,2018-08-17 02:43:26,9,2018-08-17 02:43:26,20,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_166,45,2,2018-08-17 02:45:06,7,2018-08-17 02:45:07,25,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_167,45,2,2018-08-17 02:45:40,16,2018-08-17 02:45:41,8,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_168,47,2,2018-08-17 02:47:10,17,2018-08-17 02:47:11,9,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_169,48,2,2018-08-17 02:48:04,25,2018-08-17 02:48:05,22,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_170,48,2,2018-08-17 02:48:06,4,2018-08-17 02:48:06,20,2,T,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_171,48,2,2018-08-17 02:48:07,2,2018-08-17 02:48:12,25,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_172,48,2,2018-08-17 02:48:13,8,2018-08-17 02:48:16,20,2,"T,H",1.0,,"During head on, the bats don't come very close and turn back. One of the bat goes in the opposite trajectory a little far away.",,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_173,48,2,2018-08-17 02:48:17,2,2018-08-17 02:48:20,19,3,"T,P",1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_174,48,2,2018-08-17 02:48:30,11,2018-08-17 02:48:33,21,1,,0.0,Bn,The bats sitting inside the roost could potentially be echolocating,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_175,48,2,2018-08-17 02:48:36,15,2018-08-17 02:48:37,16,1,,1.0,,Bat exiting the roost,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_176,48,2,2018-08-17 02:48:42,16,2018-08-17 02:48:43,9,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_177,48,2,2018-08-17 02:48:49,2,2018-08-17 02:48:50,21,2,P,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_178,48,2,2018-08-17 02:48:51,10,2018-08-17 02:48:56,1,1,,1.0,,Bat going inside the roost again,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_179,48,2,2018-08-17 02:48:56,11,2018-08-17 02:48:57,13,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_180,49,1,2018-08-17 02:49:03,1,2018-08-17 02:49:05,6,1,,1.0,,Comes out of the roost and goes again into the roost,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_181,49,2,2018-08-17 02:49:07,5,2018-08-17 02:49:08,17,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_182,49,2,2018-08-17 02:49:08,24,2018-08-17 02:49:09,15,1,,1.0,,,,Aditya
OrlovaChukaDome_02_20180817_02.00.00-03.00.00[R][@1aba][0],Aditya_2018-08-17_23_183,49,2,2018-08-17 02:49:22,15,2018-08-17 02:49:25,22,1,,1.0,,,,Aditya
